delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0004,0010,0003,0003,0015,0006,0003,0010,0004
0004,0012,0005,0002,0015,0005,0003,0010,0004
0006,0014,0002,0002,0017,0004,0005,0011,0004
0006,0014,0002,0005,0017,0004,0005,0011,0004
0006,0014,0002,0005,0017,0004,0005,0011,0003
0007,0014,0001,0008,0017,0003,0008,0010,0003
0008,0014,0001,0010,0017,0003,0008,0010,0003
0008,0014,0001,0010,0017,0003,0009,0010,0004
0009,0011,0001,0014,0014,0003,0009,0010,0003
0009,0011,0001,0014,0014,0003,0012,0010,0003
0013,0009,0001,0015,0012,0003,0013,0007,0003
0015,0007,0001,0019,0008,0003,0016,0005,0002
0015,0007,0001,0019,0007,0003,0016,0005,0002
0014,0004,0000,0018,0006,0002,0016,0004,0001
0014,0002,0001,0023,0005,0002,0014,0000,-002
0016,0002,0001,0023,0003,0002,0014,0000,-002
0014,0002,0003,0020,0003,0002,0014,0000,-002
0014,0004,0003,0019,0005,0005,0013,0002,0002
0013,0004,0003,0016,0005,0004,0011,0002,0002
0010,0003,0000,0011,0005,0005,0011,0002,0002
0009,0001,0000,0010,0003,0004,0008,0000,0002
0006,0001,0000,0006,0003,0004,0005,0000,0002
0005,0001,0000,0004,-001,0003,0005,0000,0002
0004,0001,-001,0004,-001,0004,0002,0001,-002
0002,0001,-002,0001,-001,0002,0002,0001,-002
0002,0000,-002,0001,0001,0001,0002,0001,-002
0001,0000,-001,0000,0000,0001,0003,0000,0002
0000,0000,-001,0000,0000,0000,0003,0000,0002
0000,0001,-002,0000,-001,0000,0002,-001,0000
0001,0000,-002,-001,-002,0000,-001,-001,0000
0001,0000,-002,-002,-002,0000,-001,-001,0000
0001,0000,-002,-002,-002,0000,-001,0000,0001
0001,0001,0000,-001,-001,-001,0000,-001,-002
0001,0001,0000,-001,-001,-001,0000,-001,-002
0000,0000,-003,-001,-001,-001,0000,-001,-002
-002,0000,-003,-003,-003,-001,-002,-001,-002
-003,0000,-003,-002,-003,0001,-001,-001,-003
-003,0000,-001,-002,-003,-001,-001,-001,-003
0000,-001,-002,-002,-002,-001,0000,-001,0000
0000,-001,-002,-002,-002,-001,0000,-001,0000
0000,-001,-002,-002,-002,-001,0000,-001,0000
0000,-001,-002,-001,-001,-001,-002,0000,0001
0000,-001,-002,-001,-001,0000,-002,0000,0001
0000,-001,-002,0000,-001,0001,-002,0000,-001
0000,-001,-002,0000,-001,0001,0000,0001,-001
0000,-001,-001,0000,-001,0000,0000,0001,-001
0000,0000,0001,0000,-001,-001,0000,0001,-003
0000,0000,-001,-001,-001,-001,0000,-002,-003
0000,0000,-002,-001,-001,-003,0000,-002,-003
0000,0000,-002,-001,-001,-001,0000,-002,-001
0000,0001,0002,-001,-002,-001,-002,0001,0000
0000,0001,0002,-001,-002,0000,0000,0001,0000
0000,0001,0001,-001,-002,0001,0000,0000,0000
0000,-001,-002,0000,-002,0000,0000,-002,-002
0000,-001,-002,0000,-002,-001,0000,-002,-002
