delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0003,0001,-001,0000,0006,0002,0000,0007
0002,0003,0002,-001,0000,0008,0005,0000,0011
0002,0001,0002,-001,0002,0008,0002,0003,0006
0002,0001,0003,0000,0002,0008,0002,0003,0006
0001,0001,0005,0000,0002,0008,0002,0004,0006
0001,0004,0006,0001,0005,0008,0002,0008,0008
0001,0004,0006,0001,0008,0010,0003,0008,0008
0001,0007,0006,0002,0009,0010,0003,0008,0007
0002,0010,0005,0002,0016,0007,0003,0012,0004
0002,0012,0005,0003,0018,0006,0002,0012,0004
0002,0012,0005,0006,0019,0005,0002,0012,0004
0007,0015,0004,0009,0019,0005,0008,0013,0004
0007,0015,0003,0010,0019,0004,0008,0013,0004
0010,0011,0001,0013,0014,0002,0009,0007,0003
0019,0011,0001,0020,0013,0002,0016,0006,0001
0021,0009,0001,0023,0009,0003,0017,0006,0001
0023,0006,0003,0024,0008,0005,0019,0006,0001
0023,0006,0003,0026,0008,0005,0022,0004,0006
0020,0006,0003,0026,0008,0005,0022,0004,0006
0020,0006,0003,0023,0008,0005,0022,0004,0006
0020,0006,0003,0023,0008,0005,0022,0004,0006
0013,0006,0003,0021,0006,0008,0016,0003,0004
0012,0005,0003,0013,0006,0008,0013,0003,0004
0011,0005,0002,0012,0004,0007,0011,0005,0004
0009,0005,0002,0008,0004,0007,0007,0005,0004
0007,0002,0002,0003,0003,0005,0006,0002,0002
0006,0001,0002,0003,0002,0004,0005,0000,0000
0002,0001,0002,0003,0000,0004,0002,0000,0000
0002,0001,0000,0002,0000,0001,0002,0000,0000
0002,0000,0000,0000,0000,0000,0001,0001,0001
0002,0000,0000,0000,-001,0000,0001,0001,0001
0002,0000,0000,0000,-001,0002,0001,0001,0001
0001,0001,0001,0000,-001,0002,0001,0002,0001
0001,0001,0001,0000,-001,0002,0001,0002,0001
0001,0002,0001,0000,-001,0000,0001,0002,0000
0002,0000,-001,-001,0000,0000,0001,-001,0000
0002,0000,-005,0000,0000,0000,0001,-001,0000
0001,0000,-005,0000,0000,-001,0001,-001,0000
0001,-002,-002,0001,0000,0001,0001,-001,0000
0001,-002,-002,0001,0000,-001,0002,0001,0001
0001,-002,0000,0001,0000,0000,0002,0000,0002
0000,0002,0000,0000,0000,0000,0002,0000,0001
0000,0002,0000,0000,0000,0000,0000,0000,0001
0000,0002,0000,0000,0000,0000,0002,0000,0001
0002,0001,0000,-001,0000,0001,0001,0001,0001
0002,0001,0000,-001,0000,0001,0001,0001,0001
0002,-002,0000,-001,-001,0001,0001,0001,0001
0001,-002,0000,-001,-002,0000,0001,0002,0000
0001,-002,0000,-001,-002,0001,0001,0002,0000
0001,0001,0000,0001,-002,0000,0000,0002,0000
0002,0001,-003,-001,0000,0001,0000,0001,0000
0002,0001,0000,-002,0000,0001,0000,0001,0000
0002,0002,0000,-002,0000,0002,0001,0001,0002
0000,0002,0001,0000,0000,0002,0000,0002,0001
0000,0002,0001,0000,0000,0002,-001,0002,0001
