delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0006,0003,0002,0019,0012,0001,0011,0017,0003
0006,0003,0002,0019,0004,0003,0023,0011,0003
0003,-002,-001,0002,-001,0003,0001,0001,0005
0003,-002,-001,0002,-001,0003,0002,0001,0007
0003,-002,-001,0002,-001,0003,0003,0001,0007
0001,0001,0001,0002,-001,0002,0003,0002,0009
0001,0001,0001,0002,-001,0003,0001,0002,0010
0001,0001,0001,0002,-001,0007,0001,0002,0011
0001,-001,0001,0001,0002,0009,0001,0005,0016
0001,0001,0001,0001,0002,0009,0003,0005,0017
0001,0001,0003,0001,0002,0009,0003,0006,0017
0003,0005,0002,0002,0012,0007,0003,0012,0017
0003,0005,0002,0002,0013,0009,0003,0012,0016
0004,0008,0002,0002,0016,0008,0003,0013,0010
0005,0010,0003,0007,0023,0008,0008,0016,0008
0006,0010,0003,0009,0023,0004,0008,0019,0005
0007,0010,0003,0010,0022,0004,0010,0019,0005
0014,0007,0003,0018,0020,0003,0014,0017,0005
0015,0007,0003,0021,0012,0003,0014,0012,0006
0023,0007,0002,0028,0010,0003,0014,0012,0006
0024,0007,0002,0032,0010,0006,0017,0010,0006
0024,0007,0002,0032,0010,0006,0017,0010,0006
0024,0007,0002,0026,0010,0006,0017,0010,0006
0024,0007,0002,0024,0010,0006,0017,0010,0006
0024,0007,0002,0023,0010,0006,0017,0010,0006
0010,0004,0002,0013,0006,0003,0012,0005,0004
0010,0002,0002,0011,0006,0003,0012,0004,0003
0006,0002,0002,0010,0002,0003,0010,0003,0002
0004,0002,0002,0006,0002,0002,0009,0003,0002
0004,0002,0001,0005,0002,0002,0004,0002,0000
0004,0002,0000,0005,0001,0002,0004,0002,0003
0004,0002,0000,0002,0001,0003,0004,0002,0005
0003,0001,0000,0002,0001,0000,0003,0002,0005
0002,0001,0000,0002,0000,0000,0003,0002,0000
0002,0001,0002,0003,0000,0000,0002,0002,0000
0002,-001,0001,0001,0000,0000,0001,-002,0004
0002,-001,0001,0001,0000,-001,0002,-004,0004
0002,-001,0001,0001,0000,-001,0000,-004,0002
0001,0000,0001,0002,-001,-001,0001,-002,0000
0001,0000,0001,0002,0001,0000,0001,-002,0000
0001,0000,0000,0002,0001,0003,0004,-002,0000
0000,0000,0000,0001,0001,0003,0004,-001,0001
0000,0000,0000,0000,-001,-001,0000,-001,0001
0000,0000,0000,0000,-001,-001,0000,-001,0001
0000,0000,0000,0003,0001,-001,0002,0000,0002
-001,0000,0000,0003,0001,-001,0002,0000,0002
-001,0000,0001,0003,0001,0001,0001,0000,0001
0001,-003,-001,0002,0000,0001,0001,0000,0001
0001,0000,-001,0002,0000,0001,0001,0000,0002
0001,0000,-001,0002,0000,-001,0003,0000,0002
0002,0002,-001,0002,0000,-001,0000,0000,-001
0002,0002,-002,0002,0000,0000,0002,0000,-001
0002,0001,-002,0002,0000,0000,0002,0000,0001
0001,-001,-002,0002,0001,0002,0002,0001,0002
0000,-001,-001,0002,0001,0002,0001,0001,0002
