delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-001,0000,0000,-001,0000,0000,0001
0000,0000,0000,0000,0000,-001,0000,0000,0001
0000,0001,0001,0001,0000,-001,0000,0001,0000
0000,0001,0001,0001,0000,0002,0000,0001,0000
0000,0001,0001,0001,0000,0002,0000,0001,0000
0001,0001,-001,-001,0002,0002,0000,0001,0006
0001,0001,0000,-001,0002,0002,0000,0001,0006
0001,0001,0000,-001,0002,0005,0000,0001,0006
0001,0005,0001,0001,0002,0005,0003,0004,0009
0001,0005,0001,0001,0003,0005,0003,0004,0009
0001,0005,0001,0002,0004,0005,0003,0007,0005
0002,0009,0003,0002,0013,0004,0004,0014,0005
0002,0009,0003,0004,0013,0002,0006,0014,0003
0002,0008,0001,0007,0011,0002,0009,0009,0003
0006,0004,0001,0016,0009,0002,0022,0008,-004
0006,0007,0001,0018,0006,0005,0022,0002,-001
0006,0006,0002,0016,0006,0004,0017,0002,-001
0006,0006,0001,0015,0004,0004,0015,0003,0000
0006,0004,0001,0008,0002,0004,0007,0003,0000
0004,0003,0001,0005,0002,0004,0005,0000,0000
0004,0002,0002,0005,0000,0002,0005,0000,-001
0001,0002,0002,0002,0000,0002,0001,0000,-001
0001,0001,0002,0002,0000,0000,0001,0000,-001
0003,0001,0000,0000,0000,-002,0000,-001,-002
0003,0001,0000,-001,0000,-002,0000,-001,-002
0003,0001,0000,-001,0000,-003,0000,-001,-002
-002,0001,0000,0001,0000,-002,0000,0000,0001
-002,0001,0000,0001,0000,-003,0000,0000,0001
-002,0001,0000,0000,0000,-002,0000,0000,0001
0001,0000,0000,0000,0001,-002,0003,0000,0002
0001,0000,0000,0000,0001,0000,0003,0000,0002
0001,0000,0000,0001,0000,0001,0003,0000,0000
0001,-001,0000,0000,0000,0001,0001,0000,0000
0001,-001,-001,0000,0000,-002,0001,0000,0000
0001,-001,-001,0000,0001,-002,0000,0000,0000
0001,0001,0001,0001,-001,0000,-001,0000,-001
0001,0001,0001,0001,-001,0000,-001,0000,-001
0002,0001,0002,0001,-001,0000,-001,0000,-001
0001,0001,0000,0001,0000,-003,-001,-001,-001
0001,0001,0000,0001,0000,0000,-001,-001,-001
0001,0001,-001,0000,0000,-003,-001,-001,-002
-002,0001,-001,0000,-001,-003,0003,-002,-002
0000,0001,-001,0000,-001,-003,0003,-002,-002
-002,0001,-001,0000,-001,-001,0001,-002,0000
0000,0001,0000,0000,-001,-001,0000,-002,0000
-002,0001,0000,0000,-001,-004,0000,-002,0000
0000,0002,0000,0001,-001,-004,0000,-001,0000
0000,-001,0000,0001,-001,-004,0001,-001,-001
0000,-001,-001,0001,-001,-001,0001,-001,-001
0000,-001,-001,0001,0000,-001,0001,-003,-002
0001,0000,-002,-001,0001,-003,0002,-003,-002
0001,0000,-002,-001,0001,-003,0002,-003,-003
0001,0000,-003,-001,-002,-001,0002,0000,-002
0000,0001,-003,0001,-002,-001,0000,0001,-002
-001,0001,0001,0001,-002,-001,0000,0001,-002
