delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0001,0002,0000,0000,0001,-001,0001
0000,0001,0001,0002,0000,0000,0001,-001,0001
0000,0001,0000,0002,0000,0000,0001,-001,0001
0002,-001,-001,0000,0000,0001,0000,0000,0002
0002,-002,0000,0001,0000,0001,0000,0000,0002
0002,-002,0001,0001,0000,0002,0001,0000,0002
-001,-001,0001,0001,-001,0002,0001,-001,0003
0000,-001,0000,0001,-001,0002,0001,-001,0006
0000,-001,0000,0001,-001,0003,0001,-001,0006
0000,-001,0001,0001,0000,0009,0002,0002,0010
-001,0000,0005,0001,0001,0010,0002,0002,0012
-001,0001,0006,0002,0001,0010,0002,0002,0012
0003,0006,0006,0002,0006,0009,0002,0007,0014
0003,0006,0004,0005,0012,0008,0003,0012,0014
0004,0010,0003,0005,0024,0002,0003,0017,0009
0011,0010,0001,0016,0024,0001,0011,0017,0004
0011,0003,0003,0018,0009,0001,0020,0013,0008
0011,0002,0001,0018,0007,0006,0022,0006,0003
0007,0002,0001,0011,0005,0006,0022,0005,0003
0002,0001,0000,0003,0001,0000,0006,0001,0001
-001,0001,0000,0003,0001,0000,0002,0000,0001
-001,0003,0001,0002,0000,0000,0002,0000,0000
-002,0003,0001,0001,-001,-001,0002,0000,0001
0002,0002,0000,0001,-001,-001,0003,0001,0001
0000,-001,0000,0002,0000,0000,0001,-001,0001
0000,-001,0000,0002,0001,0001,0000,-001,0001
0000,-001,0000,0002,0001,0000,0000,-001,0001
0000,-003,0000,0002,0001,0000,0000,-001,0001
-001,-003,0000,0002,0001,-002,0000,-001,0002
-001,-003,0000,0002,0000,-002,0000,-001,0002
-001,-001,0000,0000,0000,0001,0002,0000,0003
-001,-001,0000,0001,0000,0001,0002,0000,0002
-001,0001,0000,0001,0001,0001,0002,0003,0003
-002,0000,0000,0003,0001,-003,0000,-002,0001
-002,0000,0000,0003,0001,-003,0002,-002,0002
-002,0000,0000,0003,0000,-003,0001,-002,0002
0000,0000,0002,0001,0000,-002,0001,-001,0002
0000,0000,0002,0001,0000,0001,0001,-001,0001
0000,0000,0002,0001,0000,0000,0002,-001,0001
0001,-001,0000,0001,0001,0000,0002,-001,0001
0001,-001,0001,0000,0001,0000,0002,-001,0001
0001,-001,0001,0000,0001,0000,0001,-001,0000
0001,0000,0001,0002,0000,0000,0001,0001,0000
0001,0000,-001,0002,0000,0000,0001,0001,0000
0001,0000,-001,0002,0000,0000,0003,0001,0001
0001,0000,0001,0002,0000,-001,0002,0001,0001
0001,-001,0001,0001,-001,0000,0002,0001,0001
0001,0001,0001,0001,-001,0000,0002,0002,0001
0001,-001,0002,0001,-001,0000,0000,0000,-001
0001,-001,0002,0001,-001,0000,0000,0000,0000
0001,-001,-001,0001,-001,0000,0000,0000,-001
0003,0000,-001,0001,-001,0000,0000,0000,0000
0003,0000,-001,0001,-002,0000,0000,0000,0000
0001,0000,0001,0001,0000,0001,0000,0000,0003
0001,0000,0000,0001,0000,0001,0001,0002,0003
