delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0003,0002,0002,0002,0000,0000,0001,0001
0001,0003,0002,0002,0002,0002,0000,0001,0001
0001,0003,0002,0002,0002,-002,0000,0001,0001
0001,0000,0000,0000,0001,-001,0000,0000,0001
0001,0001,0001,0001,0001,-001,0000,0000,0001
0002,0000,0001,0001,0001,0001,0000,0000,0001
0001,0001,0001,0002,0002,0002,0000,0002,0005
0001,0000,0001,0002,0002,0002,0000,0002,0005
0000,0002,0000,0001,0001,0005,0000,0002,0004
0000,0003,0002,0001,0003,0005,0000,0005,0009
0000,0003,0002,0001,0003,0005,-001,0007,0009
0002,0004,0002,0002,0006,0003,-001,0010,0008
0002,0008,0003,0004,0016,0003,0006,0016,0006
0004,0008,0002,0012,0016,0001,0011,0016,0001
0010,0007,0003,0020,0011,0001,0025,0007,-001
0020,0007,0003,0029,0011,0002,0032,0007,-001
0020,0007,0003,0029,0011,0002,0032,0007,-001
0020,0007,0003,0029,0011,0002,0033,0007,-001
0020,0007,0003,0031,0011,0002,0033,0007,-001
0020,0007,0003,0031,0011,0002,0033,0007,-001
0020,0007,0003,0027,0011,0002,0031,0007,-001
0020,0007,0003,0026,0011,0002,0031,0007,-001
0014,0005,0003,0025,0010,0008,0024,0004,0000
0012,0004,0003,0016,0007,0008,0016,0004,0006
0009,0004,0003,0013,0007,0006,0013,0004,0006
0009,0004,0003,0010,0007,0006,0007,0004,0006
0009,0004,0003,0010,0007,0006,0007,0004,0006
0009,0004,0003,0007,0007,0006,0008,0004,0006
0009,0004,0003,0007,0007,0006,0008,0004,0006
0009,0004,0003,0005,0007,0006,0006,0004,0006
0005,0003,0002,0005,0004,0002,0006,0003,0002
0004,0003,0000,0005,0003,0002,0006,0001,0000
0004,0002,0000,0004,0002,0002,0004,0001,0000
0001,0001,0000,0002,0001,0000,0003,0000,0000
0001,0001,0000,0000,0001,0000,0003,0000,0000
0001,0001,0002,0000,0001,0000,0003,0000,-001
0001,0001,-001,0004,0001,-001,0000,0002,-001
0000,0001,0000,0004,0001,-001,-001,0002,-001
0000,0002,0000,0004,0001,-001,-001,0002,0000
0002,0001,0000,0001,0000,-001,0000,-001,0001
0002,0001,0000,0001,0000,-001,0000,-001,0001
0002,0001,0000,0001,0000,-001,0000,-001,0000
0001,0001,0000,0001,0000,-002,0001,-003,0000
0001,0001,0000,0001,0000,-001,0001,-003,0000
0001,0001,-001,0001,0000,0000,0001,-003,0000
-001,0000,-001,0001,0002,0000,0000,0000,0000
-001,0000,-003,0001,0002,0001,0000,0000,0000
-001,0000,-003,0001,0000,0000,0000,0000,0000
-001,0000,-003,0001,0000,-001,0000,-001,0000
-001,0000,-001,-001,0000,-002,0000,-001,0000
-001,0002,-001,-001,0000,-002,0000,-001,0000
-001,0001,0001,0001,0001,-002,0001,-001,0000
-001,0001,0001,0001,0001,-002,0001,-001,0000
0001,0001,0001,-001,0001,-002,0001,-001,0000
0001,0001,0001,-001,0000,-002,0005,-005,0000
