delta0,delta1,delta2,delta3,delta4
0018,0042,0027,0027,0027
0021,0059,0027,0027,0031
0025,0096,0035,0035,0038
0025,0096,0035,0035,0038
0027,0106,0036,0035,0038
0029,0105,0039,0045,0040
0029,0105,0039,0045,0040
0029,0097,0039,0045,0040
0029,0091,0039,0045,0040
0022,0061,0029,0031,0031
0013,0024,0021,0031,0021
0012,0024,0017,0014,0014
0012,0011,0015,0014,0014
0007,0008,0006,0014,0007
0006,0003,0006,0006,0005
0006,0003,0005,0006,0005
0006,0003,0006,0006,0005
0004,0002,0000,0003,0005
0004,0002,0000,0003,0005
-001,0002,0000,0003,0005
-001,0003,0000,0007,0003
-001,0003,0000,0007,0003
0000,0001,-001,0007,0003
0000,0001,-001,0002,0004
0000,0001,-001,0002,0004
0001,0002,-001,0002,0004
0001,0001,-001,0001,0001
0001,0001,-001,0001,0001
-003,0000,-001,0001,0001
-003,0000,-003,0001,0002
