delta0,delta1,delta2,delta3,delta4
0016,0048,0029,0028,0024
0016,0048,0029,0029,0024
0018,0050,0029,0029,0024
0016,0050,0028,0029,0024
0016,0053,0028,0029,0026
0016,0060,0028,0030,0030
0019,0061,0034,0034,0030
0019,0061,0034,0034,0027
0019,0042,0026,0030,0025
0012,0041,0026,0027,0021
0012,0026,0026,0026,0016
0007,0012,0017,0019,0014
0006,0009,0016,0015,0011
0004,0006,0007,0009,0006
0003,0005,0000,0009,0005
0003,0005,0000,0005,0004
0003,0005,-001,0002,0004
0005,0005,0001,0002,0002
0005,0004,0001,0001,0002
0005,0004,0001,0001,0000
0001,0002,0003,0002,0001
0001,0002,0001,0002,0001
0001,0002,0001,0002,0001
-002,0004,0000,0001,-001
-002,-001,0000,0005,-001
-002,0001,0000,0001,0001
0003,0001,0002,0001,0001
0003,0002,0000,0001,0002
0003,0002,-002,0001,0002
0000,0003,-001,0000,0000
