delta0,delta1,delta2,delta3,delta4
0014,0042,0025,0027,0025
0022,0044,0033,0027,0027
0026,0067,0033,0031,0034
0026,0071,0033,0031,0034
0026,0072,0033,0031,0034
0026,0083,0034,0035,0034
0025,0082,0033,0034,0033
0019,0070,0031,0034,0031
0018,0058,0027,0026,0025
0018,0029,0026,0022,0025
0011,0014,0021,0018,0021
0010,0011,0011,0011,0012
0010,0008,0007,0011,0012
0005,0008,0006,0008,0006
0004,0001,-002,0003,0004
0004,0001,-004,0003,0004
0000,0000,-004,0001,0004
0000,0000,-003,0000,0000
0000,0000,-003,0000,0000
0003,0000,0001,0000,0000
0003,0000,0000,0001,0004
0003,0000,0000,0001,0004
-001,-001,-004,0002,0004
-001,-001,-004,0001,0001
-001,-001,-004,0001,0001
-003,-001,-005,0001,0001
-003,-001,-005,0000,0004
-003,-001,-005,0000,0004
0005,0000,-003,0000,0004
0005,0005,0001,-001,0003
