delta0,delta1,delta2,delta3,delta4
0012,0029,0026,0020,0019
0012,0034,0029,0024,0021
0012,0038,0029,0024,0023
0013,0045,0031,0027,0023
0013,0060,0031,0027,0028
0010,0063,0030,0027,0028
0010,0063,0029,0030,0030
0010,0062,0028,0027,0028
0014,0045,0029,0027,0022
0014,0038,0026,0023,0022
0014,0030,0026,0019,0020
0006,0025,0017,0018,0020
0006,0010,0016,0015,0016
0004,0009,0014,0015,0011
0001,0006,0007,0013,0005
0001,0004,0007,0008,0005
0001,0001,0007,0008,0004
0004,0001,0007,0008,0004
0002,0000,0001,0004,0004
0002,-001,0001,0004,0004
0002,-001,0001,0004,0004
-002,-001,0002,0000,0003
-002,-001,0002,0000,0003
-002,-001,0002,0000,0002
0001,-001,0002,0000,0002
0001,-001,0003,0001,0002
0002,-001,0003,0001,0002
0002,0001,0003,-002,0004
0002,0001,0003,-002,0000
0000,-002,0000,-002,0002
