delta0,delta1,delta2,delta3,delta4
0012,0026,0027,0026,0019
0015,0035,0027,0027,0021
0015,0042,0027,0027,0025
0020,0046,0029,0028,0026
0020,0044,0027,0028,0026
0020,0044,0027,0028,0026
0015,0034,0026,0028,0021
0014,0031,0026,0027,0021
0014,0028,0025,0023,0021
0012,0019,0017,0023,0017
0010,0019,0017,0017,0015
0010,0012,0017,0014,0012
0009,0012,0011,0012,0005
0006,0007,0010,0006,0005
0005,0006,0009,0006,0005
0005,0003,0006,0005,0005
0005,0006,0006,0004,0004
0005,0003,0006,0003,0002
0003,0003,0006,0001,0002
0003,0002,0006,0001,0002
0003,0002,0003,0001,0001
0005,0002,0000,0001,0001
0002,0000,0000,0001,0000
0002,0000,0000,0004,0000
0002,0000,0005,0004,0000
0002,0001,0002,0001,0001
0002,0001,0002,0001,0001
0002,0000,0002,0001,0002
-001,-001,0005,0002,0000
-001,-001,0005,0002,-001
