delta0,delta1,delta2,delta3,delta4
0010,0032,0021,0019,0019
0010,0032,0023,0022,0023
0010,0032,0023,0022,0022
0011,0027,0023,0022,0022
0011,0027,0024,0017,0021
0011,0022,0017,0017,0020
0006,0022,0017,0017,0020
0006,0014,0015,0011,0010
0006,0010,0013,0011,0010
0004,0010,0013,0010,0010
0004,0009,0007,0006,0004
0000,0003,0004,0006,0003
0000,0000,-001,0006,0003
0000,0000,-001,0000,0002
-002,0000,0000,0000,0002
0001,0000,0000,0000,0002
0001,0002,-001,0000,0001
0001,-002,-002,0000,0001
-003,-003,-002,-001,0001
-003,-003,-002,-002,0001
-002,0001,-001,-002,0002
-002,0001,-001,-002,0002
-002,0000,0000,-001,0004
-005,-001,-002,0004,0004
-002,-003,-003,0004,0004
-002,-003,-003,-002,0003
-002,-004,-003,-002,0002
0000,-004,-003,0000,0002
-001,-004,-003,0000,0002
-001,-002,-001,0000,0002
