delta0,delta1,delta2,delta3,delta4
0013,0032,0026,0026,0024
0018,0046,0028,0026,0026
0018,0061,0030,0027,0029
0018,0061,0030,0031,0029
0018,0061,0030,0031,0029
0019,0059,0030,0029,0030
0019,0056,0030,0029,0030
0016,0035,0025,0023,0024
0013,0031,0025,0023,0022
0008,0026,0025,0022,0021
0008,0011,0018,0013,0016
0008,0010,0014,0013,0015
0005,0009,0012,0013,0010
0005,0002,0008,0006,0005
0005,0001,0006,0006,0005
0003,0001,0003,0005,0005
0001,0001,0002,0002,0005
0002,0003,0003,0002,0005
0001,0003,0002,0000,0005
0000,0000,0000,0000,0002
-002,0000,0000,0000,0002
-002,0000,0000,0000,0002
-002,0002,0002,0000,0004
-004,-002,-001,0002,0002
-002,-003,-001,0002,0002
-002,-003,-001,-001,0002
-002,0000,-001,-001,0003
0002,0000,-001,-001,0003
-001,0000,-001,0002,0002
-001,-002,-002,0000,0002
