delta0,delta1,delta2,delta3,delta4
0012,0025,0026,0024,0021
0014,0033,0032,0024,0023
0014,0033,0032,0027,0025
0014,0033,0032,0027,0025
0023,0043,0035,0027,0025
0022,0051,0035,0032,0031
0022,0051,0035,0032,0031
0021,0054,0036,0032,0031
0021,0064,0036,0034,0035
0021,0068,0036,0034,0035
0024,0073,0038,0034,0037
0027,0081,0043,0034,0034
0027,0081,0043,0034,0034
0021,0065,0034,0034,0034
0021,0058,0034,0036,0033
0021,0058,0034,0036,0033
0017,0048,0031,0031,0026
0017,0037,0029,0021,0023
0017,0023,0027,0019,0018
0006,0010,0011,0016,0009
0006,0005,0008,0005,0004
0004,0004,0008,0004,0004
-001,0004,0003,0004,0004
-001,0002,0002,0004,0004
-001,0002,0002,0004,0004
-002,0002,0001,0004,0004
-002,0003,0001,-001,0002
-003,0003,0001,-001,0002
0000,0004,-001,-001,0002
0000,0003,-001,0002,0002
