delta0,delta1,delta2,delta3,delta4
0019,0048,0029,0028,0023
0020,0053,0033,0028,0023
0020,0071,0033,0031,0031
0021,0082,0033,0032,0033
0025,0090,0039,0033,0033
0028,0132,0039,0041,0039
0028,0237,0050,0054,0054
0028,0237,0050,0054,0054
0028,0222,0050,0054,0054
0028,0151,0050,0054,0054
0019,0080,0032,0032,0030
0018,0037,0030,0025,0025
0018,0024,0024,0017,0019
0018,0021,0024,0017,0019
0018,0021,0024,0017,0019
0018,0021,0024,0017,0019
0009,0012,0015,0017,0016
0008,0011,0013,0010,0009
0005,0007,0007,0006,0003
0004,0004,0003,0006,0003
0004,0003,0003,0001,0002
0000,0003,0003,-001,-001
0000,0003,0003,-001,-001
0000,0002,0002,-002,0000
-001,0002,0002,-002,0000
-001,0002,0000,-002,0000
-001,0002,0000,-002,0000
-001,0002,-001,-002,0000
-001,0002,-001,-002,0000
-001,0001,-001,-003,0001
