delta0,delta1,delta2,delta3,delta4
0017,0031,0026,0023,0020
0019,0031,0026,0027,0022
0019,0039,0033,0027,0024
0019,0062,0033,0029,0026
0019,0065,0033,0031,0029
0018,0065,0033,0031,0026
0018,0050,0033,0030,0021
0018,0042,0027,0029,0020
0018,0039,0026,0024,0020
0018,0035,0026,0024,0020
0014,0020,0019,0023,0016
0009,0017,0019,0015,0010
0009,0006,0016,0011,0007
0006,0004,0009,0011,0004
0005,0004,0006,0007,0004
0005,0005,0006,0005,0004
0002,0005,0006,0003,0001
0002,0000,0002,0002,-001
0002,0000,0004,-002,-001
0002,0002,0001,-002,-001
0004,0002,0004,-002,0001
0004,0000,0001,-002,0001
0002,0000,0006,0004,0001
0002,0000,0006,0004,0001
0002,0001,0006,0004,0001
0001,0000,0003,0001,0001
0001,-001,0003,0001,0001
0001,-001,-001,0004,0000
-001,-001,0006,0004,0000
-001,0000,0002,0001,0001
