delta0,delta1,delta2,delta3,delta4
0017,0029,0023,0018,0019
0017,0041,0029,0027,0028
0017,0045,0029,0027,0028
0012,0050,0029,0027,0028
0012,0060,0030,0033,0030
0016,0064,0030,0033,0030
0021,0073,0030,0033,0030
0021,0095,0032,0035,0035
0021,0101,0032,0035,0035
0021,0101,0031,0032,0026
0021,0096,0031,0032,0026
0021,0092,0031,0032,0026
0020,0079,0031,0032,0026
0020,0071,0029,0030,0025
0015,0047,0029,0029,0023
0009,0029,0020,0029,0022
0009,0028,0018,0018,0018
0009,0015,0016,0016,0018
0006,0009,0012,0015,0006
0006,0007,0008,0007,0006
0006,0005,0006,0007,0006
-003,0000,0002,0007,0006
-003,0000,0002,0002,-001
-005,0000,0002,0002,-001
-003,-002,-002,0002,-001
-003,-002,-002,-001,0001
-003,-002,-002,-001,0001
-003,0002,0001,-001,0001
-003,0001,0001,0000,0001
-003,0001,0001,0000,0001
