delta0,delta1,delta2,delta3,delta4
0014,0030,0023,0028,0023
0014,0053,0029,0028,0028
0014,0071,0030,0028,0028
0014,0080,0030,0031,0032
0016,0103,0031,0031,0035
0016,0118,0031,0034,0035
0016,0145,0031,0034,0035
0016,0201,0031,0034,0035
0016,0323,0031,0034,0035
0028,0343,0046,0050,0054
0028,0343,0046,0050,0054
0022,0272,0045,0045,0045
0020,0142,0034,0029,0034
0017,0070,0030,0028,0029
0006,0025,0019,0022,0021
0006,0012,0019,0022,0021
0006,0010,0019,0022,0021
0006,0005,0019,0022,0021
0005,0005,0009,0009,0009
0005,0006,0009,0008,0009
0005,0006,0009,0007,0009
0005,0005,0007,0003,0007
0001,0000,0003,0003,0005
0001,-003,0003,0003,0005
0001,-003,0001,0000,0003
0002,0005,0001,0000,0003
0002,0005,0001,-001,0003
-001,0001,0004,0003,0004
-001,-003,-002,0001,0004
-002,-003,-002,0001,0004
