delta0,delta1,delta2,delta3,delta4
0015,0027,0028,0024,0020
0017,0028,0029,0027,0020
0019,0039,0030,0029,0024
0021,0068,0034,0030,0033
0022,0077,0037,0032,0034
0022,0092,0037,0033,0036
0022,0092,0037,0036,0036
0025,0096,0038,0035,0036
0025,0109,0038,0036,0037
0029,0143,0041,0042,0046
0029,0143,0041,0042,0046
0029,0140,0041,0042,0046
0029,0125,0041,0042,0046
0024,0088,0031,0038,0033
0019,0051,0028,0028,0027
0019,0029,0025,0025,0022
0019,0025,0025,0025,0022
0019,0023,0025,0025,0022
0019,0022,0025,0025,0022
0010,0012,0022,0015,0017
0008,0012,0011,0011,0006
0006,0006,0008,0010,0005
0003,0004,0007,0006,0004
0003,0004,0005,0004,0004
0003,0002,0003,0000,0002
0000,0002,0001,0000,0002
0000,0002,0001,0000,0002
0000,-001,0000,0000,0002
0005,0000,0001,-002,0002
0004,0000,0001,-002,0000
