delta0,delta1,delta2,delta3,delta4
0015,0024,0025,0023,0020
0015,0028,0025,0022,0020
0015,0031,0025,0022,0021
0015,0031,0028,0027,0021
0016,0033,0028,0028,0021
0016,0033,0028,0028,0024
0018,0041,0029,0028,0024
0019,0050,0030,0028,0026
0019,0065,0030,0029,0025
0022,0068,0031,0029,0029
0024,0079,0031,0029,0029
0024,0092,0031,0033,0030
0025,0109,0031,0034,0034
0025,0109,0035,0034,0035
0025,0104,0035,0034,0035
0025,0081,0035,0034,0035
0025,0075,0035,0034,0035
0024,0056,0029,0027,0028
0012,0028,0024,0025,0017
0010,0019,0021,0017,0017
0010,0015,0018,0016,0016
0007,0010,0013,0015,0012
0006,0005,0012,0010,0007
0004,0005,0010,0009,0006
0003,0003,0008,0004,0005
0003,0002,0008,0004,0002
0001,0002,0008,0003,0002
0003,0002,0003,0003,0002
0006,0003,0003,0003,0001
0006,0003,0003,0003,0001
