delta0,delta1,delta2,delta3,delta4
0014,0044,0026,0031,0021
0025,0105,0032,0031,0026
0027,0122,0038,0048,0040
0027,0122,0038,0048,0040
0027,0122,0038,0048,0040
0027,0122,0038,0048,0040
0027,0150,0038,0043,0038
0028,0151,0043,0043,0038
0025,0151,0032,0029,0028
0025,0054,0027,0027,0024
0010,0014,0009,0010,0003
0010,0012,0009,0010,0003
0010,0008,0009,0010,0003
0010,0008,0009,0010,0003
0009,0003,0009,0010,0004
0008,0001,0002,0004,0004
0008,0001,0002,0004,0004
0008,-001,0000,0007,0002
0008,-001,0000,0007,0002
0001,-001,-001,0006,0002
0001,0002,-001,0000,-002
-001,0002,-001,0000,-002
0000,-002,0000,0000,-002
0000,-003,-001,0001,-004
0000,-003,-001,0001,-004
0005,-003,-001,0001,-004
0008,-002,-001,0003,-001
0008,-002,-001,0003,-001
0004,-002,-001,0003,-001
0004,0001,0002,0000,-004
