delta0,delta1,delta2,delta3,delta4
0010,0029,0023,0024,0022
0010,0033,0023,0024,0022
0010,0040,0024,0024,0023
0013,0042,0024,0024,0023
0015,0045,0024,0024,0023
0015,0044,0024,0024,0022
0010,0044,0025,0024,0021
0010,0034,0025,0021,0021
0010,0032,0025,0021,0021
0011,0027,0024,0021,0021
0010,0015,0015,0014,0014
0010,0008,0013,0013,0013
0001,0007,0011,0011,0006
0001,0005,0010,0006,0006
0001,0005,0008,0006,0005
0000,0002,-001,0006,0005
-001,0001,-001,0000,0004
-001,-001,0000,0000,0004
-001,-001,0000,0000,0004
0000,-001,0000,0001,0004
0000,-001,0005,0001,0006
0001,-001,0005,0001,0006
0002,-001,0004,0002,0005
0002,-002,-003,0002,0004
-001,-002,-002,0002,0004
-001,-002,-002,-001,0003
0000,0001,0000,-001,0003
0001,0001,0000,0000,0003
0001,0001,0000,0000,0003
0000,-003,-003,0000,0002
