delta0,delta1,delta2,delta3,delta4
0010,0028,0027,0023,0019
0009,0028,0027,0023,0022
0009,0031,0027,0023,0022
0009,0033,0026,0024,0022
0014,0035,0031,0024,0020
0014,0039,0031,0024,0020
0014,0052,0031,0026,0021
0012,0052,0031,0026,0025
0012,0054,0031,0027,0025
0013,0054,0031,0027,0025
0014,0057,0031,0027,0025
0016,0060,0031,0029,0023
0016,0060,0030,0029,0022
0010,0045,0028,0029,0023
0010,0036,0025,0026,0023
0010,0034,0025,0020,0023
0009,0028,0022,0018,0020
0009,0013,0020,0013,0014
0007,0010,0016,0013,0011
0002,0007,0007,0013,0008
0002,0007,0007,0004,0008
0002,0003,0004,0004,0008
-003,0003,0000,0004,0006
-003,0003,0000,0005,0004
-001,0003,0005,0001,0004
0001,0003,0006,-001,0004
0001,0002,0006,-001,0003
0001,0000,0005,0000,0003
0002,0002,0005,0000,0003
0002,0002,0005,0000,0003
