delta0,delta1,delta2,delta3,delta4
0009,0027,0025,0023,0020
0009,0029,0025,0023,0021
0009,0029,0025,0023,0021
0009,0029,0025,0021,0021
0009,0045,0026,0021,0022
0012,0046,0026,0021,0022
0012,0051,0026,0028,0022
0012,0075,0031,0028,0032
0018,0106,0031,0031,0032
0020,0132,0030,0031,0030
0020,0134,0030,0031,0030
0020,0134,0030,0031,0030
0020,0121,0030,0031,0030
0019,0111,0030,0031,0034
0015,0093,0029,0028,0034
0015,0066,0028,0024,0022
0014,0037,0025,0019,0022
0014,0027,0025,0019,0022
0014,0014,0025,0019,0022
0014,0013,0025,0019,0022
0004,0011,0013,0013,0011
0004,0008,0010,0006,0005
0005,0004,0005,0000,0004
0005,0004,0005,-001,0004
0002,0004,-001,-001,0004
0002,0001,-001,-001,0004
0001,0001,-001,-002,0002
0002,0000,0004,-002,0002
0001,-002,-002,-002,0000
0000,-002,0001,-005,0000
