delta0,delta1,delta2,delta3,delta4
0014,0038,0025,0024,0022
0017,0040,0026,0024,0022
0020,0076,0032,0033,0033
0025,0159,0035,0044,0034
0025,0236,0035,0044,0034
0025,0236,0035,0044,0034
0025,0187,0035,0044,0034
0025,0142,0035,0044,0034
0025,0119,0035,0044,0034
0022,0098,0032,0032,0032
0012,0045,0022,0029,0021
0012,0020,0018,0029,0021
0012,0015,0018,0029,0021
0012,0005,0018,0029,0021
0012,0005,0018,0029,0021
0012,0005,0015,0012,0010
0010,0009,0011,0012,0010
0004,0000,0006,0004,0000
0004,0000,0006,0004,0000
0004,0000,0005,0004,0000
0007,0000,0003,0005,0003
0007,0000,0003,0005,0003
0000,0000,0002,0005,0003
0000,-001,-003,0002,-004
0000,-001,-003,0002,-004
0000,-001,-003,0002,-004
0000,-003,-002,0004,0000
-003,-003,-002,0004,0000
-001,-003,-003,0004,0001
-001,-001,-003,0002,-006
