delta0,delta1,delta2,delta3,delta4
0013,0033,0030,0024,0021
0017,0041,0030,0024,0021
0017,0057,0027,0027,0025
0017,0057,0027,0027,0025
0012,0057,0027,0027,0025
0012,0057,0028,0026,0023
0012,0057,0028,0026,0023
0017,0057,0028,0026,0023
0017,0080,0031,0030,0032
0017,0080,0031,0030,0032
0014,0071,0031,0030,0028
0014,0063,0031,0024,0024
0014,0054,0031,0024,0024
0013,0026,0027,0022,0020
0011,0025,0023,0016,0010
0010,0016,0022,0012,0008
0001,0007,0004,0012,0004
0001,0003,0003,0002,0002
0001,0003,0003,0002,0002
-004,-001,0000,0002,0002
-004,-001,0000,-002,-002
-003,-001,0000,-002,-002
-002,0002,0000,-002,-002
-002,0002,0000,0000,-001
-002,0002,0000,0000,-001
-004,0004,0002,0000,-001
-004,0003,0002,-001,0001
-004,0003,0002,-001,0001
0001,0003,0004,-001,0001
0001,0007,0004,0000,0001
