delta0,delta1,delta2,delta3,delta4
0014,0025,0027,0028,0022
0018,0027,0028,0028,0023
0020,0030,0028,0028,0023
0020,0033,0030,0033,0027
0021,0044,0034,0035,0029
0021,0061,0035,0035,0033
0023,0069,0035,0035,0033
0023,0069,0035,0035,0034
0020,0061,0032,0033,0034
0019,0051,0029,0032,0029
0019,0046,0029,0032,0025
0018,0043,0028,0026,0024
0018,0032,0028,0026,0022
0015,0022,0021,0024,0018
0012,0021,0018,0016,0017
0012,0015,0015,0016,0016
0008,0009,0012,0015,0010
0006,0009,0010,0013,0010
0006,0004,0008,0009,0008
0006,0004,0010,0008,0005
0006,0002,0009,0008,0005
0006,0002,0009,0009,0004
0005,0002,0003,0009,0003
0005,0002,0003,0002,0003
0005,0002,0003,0002,0001
0006,0003,0000,0002,0001
0004,-001,0000,0002,0001
0004,0001,0001,0002,0003
0003,-001,0004,0003,0003
0003,0000,0003,0003,0003
