delta0,delta1,delta2,delta3,delta4
0017,0027,0027,0027,0027
0018,0039,0029,0027,0027
0018,0040,0030,0029,0029
0018,0047,0030,0030,0028
0021,0047,0031,0030,0028
0017,0041,0030,0030,0028
0017,0032,0030,0030,0026
0012,0026,0028,0028,0021
0012,0023,0025,0023,0021
0012,0021,0023,0020,0021
0012,0015,0016,0020,0017
0010,0012,0014,0013,0014
0010,0010,0012,0013,0012
0008,0010,0011,0011,0010
0007,0009,0011,0010,0007
0006,0005,0005,0010,0006
0005,0003,0008,0010,0005
0005,0003,0002,0007,0004
0005,0003,0002,0004,0003
0002,0003,0002,0002,0002
0002,0003,0002,0002,0003
0002,0003,0002,0003,-001
0003,0002,0002,0003,0003
0003,0000,0001,0003,0002
0003,0002,0001,0001,0002
-001,0003,0001,-001,0002
-001,0003,0002,0001,0002
-001,0001,0002,0004,0002
0002,0001,0000,0004,0002
0002,0000,0000,0004,-001
