delta0,delta1,delta2,delta3,delta4
0016,0043,0028,0028,0027
0017,0068,0031,0031,0030
0018,0077,0036,0033,0030
0018,0077,0036,0033,0032
0018,0076,0033,0031,0032
0017,0068,0031,0031,0026
0017,0051,0029,0030,0026
0012,0039,0029,0029,0023
0010,0024,0029,0022,0021
0009,0017,0021,0019,0017
0008,0012,0015,0013,0010
0003,0010,0014,0012,0006
0003,0009,0012,0011,0006
0000,0008,0010,0010,0006
0000,0006,0010,0009,0004
0000,0003,0004,0009,0002
0004,0005,0004,0009,0002
0003,0003,0002,0005,0000
0003,0003,0002,0005,0000
0003,0003,0002,0005,0002
0002,0003,0006,0004,0002
0002,0003,0006,0004,0002
0000,0001,0006,0004,0002
0000,0001,0006,0002,0003
0000,0001,0006,0002,0003
0003,0003,0002,0002,0001
0004,0002,0002,0006,0001
0004,0003,0002,0002,0002
-001,0003,0007,0006,0002
-001,0003,0004,0001,0003
