delta0,delta1,delta2,delta3,delta4
0025,0049,0036,0034,0034
0022,0056,0033,0034,0034
0022,0048,0033,0027,0028
0022,0048,0033,0027,0028
0018,0048,0032,0027,0028
0018,0046,0032,0026,0024
0018,0041,0032,0026,0024
0013,0018,0024,0025,0021
0012,0013,0017,0012,0011
0012,0011,0017,0012,0011
0004,0009,0005,0012,0008
0004,0006,0005,0006,0008
0004,0006,0005,0006,0008
0003,0002,0000,0006,0005
0003,0000,-002,0004,0002
0003,0000,-002,0004,0002
0002,0000,-002,0004,0002
0002,0000,-001,0000,0001
0002,0000,-001,0000,0001
-001,0000,-001,0000,0001
-001,-001,-002,0002,0001
-001,-001,-002,0002,0001
-001,-001,-002,0002,0001
-001,0001,-001,-001,0000
-001,0001,-001,-001,0000
-003,-002,0001,-001,0000
-003,-002,-001,0001,0002
-003,-002,-001,0001,0002
0001,0000,-001,0001,0002
0001,0000,-001,0001,0000
