delta0,delta1,delta2,delta3,delta4
0011,0030,0026,0020,0021
0013,0031,0027,0020,0021
0014,0039,0027,0027,0023
0016,0050,0027,0027,0023
0018,0056,0027,0027,0026
0018,0059,0031,0027,0028
0018,0061,0032,0027,0028
0019,0063,0032,0027,0028
0019,0072,0032,0033,0032
0019,0072,0032,0033,0032
0020,0072,0032,0033,0032
0020,0077,0034,0031,0035
0022,0077,0032,0031,0035
0022,0077,0032,0031,0033
0019,0075,0032,0030,0032
0017,0073,0032,0030,0032
0017,0073,0033,0030,0032
0021,0074,0036,0029,0031
0021,0074,0036,0029,0031
0017,0069,0031,0029,0030
0017,0063,0031,0027,0029
0016,0055,0031,0024,0023
0014,0028,0021,0024,0022
0010,0015,0018,0023,0018
0008,0010,0011,0011,0011
0003,0006,0005,0009,0005
0003,0005,0005,0004,0004
0001,0001,-001,0003,0004
-003,0001,-002,0003,0004
-003,0001,-002,0000,0000
