delta0,delta1,delta2,delta3,delta4
0013,0031,0024,0022,0022
0015,0042,0026,0025,0025
0014,0052,0027,0029,0025
0016,0065,0028,0029,0025
0016,0078,0032,0033,0034
0018,0078,0032,0033,0034
0021,0083,0032,0033,0034
0023,0096,0033,0033,0034
0023,0102,0033,0033,0034
0023,0102,0033,0030,0028
0023,0096,0033,0030,0028
0023,0084,0033,0030,0028
0017,0077,0031,0030,0028
0017,0073,0031,0028,0029
0019,0069,0031,0028,0029
0019,0059,0029,0028,0023
0015,0046,0025,0024,0020
0010,0028,0022,0019,0019
0008,0014,0020,0019,0015
0008,0013,0015,0013,0012
0007,0009,0012,0013,0012
-001,0003,0004,0013,0005
-001,0001,0002,0001,0003
0000,0000,0002,0001,0003
0000,0000,0000,0001,0003
0000,0003,-002,-001,0004
-002,0003,0000,-001,0004
0003,0003,0000,-001,0004
0000,0002,0001,-001,0002
0000,0002,0001,-001,0002
