delta0,delta1,delta2,delta3,delta4
0012,0025,0027,0025,0021
0012,0025,0026,0024,0021
0012,0025,0023,0023,0020
0011,0017,0025,0023,0020
0011,0017,0023,0022,0020
0011,0017,0023,0021,0020
0014,0016,0021,0021,0018
0011,0016,0019,0019,0017
0010,0013,0018,0017,0015
0010,0011,0018,0017,0015
0009,0011,0018,0016,0014
0009,0008,0018,0015,0012
0006,0007,0014,0014,0012
0006,0007,0007,0012,0011
0006,0006,0007,0008,0011
0006,0005,0007,0003,0005
0005,0003,0003,0003,0004
0005,0003,0002,0004,0004
0005,0001,0002,0004,0001
0002,0000,0003,0004,0003
0002,-001,0003,0004,0003
0002,-001,0004,0004,0003
0003,0000,0004,0004,0003
0003,0000,0004,0006,0002
0000,0000,0003,0007,0007
0000,-003,0003,0006,0002
0000,-002,0003,0007,0003
0001,-002,-002,0005,0001
0001,0000,-002,0003,0003
0001,0000,-003,0002,0003
