delta0,delta1,delta2,delta3,delta4
0013,0030,0029,0020,0023
0013,0033,0029,0020,0023
0012,0035,0029,0020,0023
0012,0043,0031,0025,0024
0012,0043,0031,0025,0024
0019,0044,0032,0025,0024
0019,0054,0032,0030,0030
0019,0055,0032,0030,0030
0022,0055,0032,0030,0030
0022,0061,0033,0034,0030
0022,0061,0033,0034,0030
0013,0053,0032,0031,0027
0013,0051,0032,0031,0027
0014,0051,0032,0031,0027
0014,0035,0028,0030,0024
0013,0031,0028,0017,0018
0010,0025,0028,0017,0018
0010,0015,0019,0015,0014
0006,0007,0010,0008,0006
0006,0007,0009,0005,0006
0005,0007,0008,0005,0005
0003,0004,0003,0007,0005
0003,0004,0003,0007,0005
0001,0004,0003,0004,0006
0001,0004,0005,0000,0003
0001,0004,0005,0000,0003
0000,0002,-001,0000,0003
0000,0000,-001,0001,0004
-004,0000,-001,0001,0004
0000,0000,0002,0001,0006
