delta0,delta1,delta2,delta3,delta4
0013,0030,0023,0019,0022
0013,0030,0023,0020,0023
0011,0030,0024,0020,0023
0014,0033,0024,0021,0023
0014,0037,0024,0024,0024
0014,0037,0024,0024,0025
0013,0037,0026,0024,0025
0013,0033,0026,0021,0023
0015,0032,0026,0018,0020
0015,0031,0026,0018,0020
0012,0022,0023,0017,0018
0011,0020,0023,0014,0015
0010,0012,0015,0009,0012
0006,0007,0015,0009,0010
0004,0007,0011,0004,0005
0004,0006,0010,0001,0003
0000,0003,0003,0001,0003
0000,0003,0002,-002,0001
0001,0003,0002,0000,0001
0003,0003,0002,-001,0001
0001,0000,-001,-001,0001
0001,0000,0001,-002,0001
0000,0000,0001,-002,0001
0000,-002,0001,-003,-001
0000,-003,-001,-004,-001
0000,-003,-001,-004,-001
-002,-003,-001,-003,0003
-001,-003,-003,-003,0003
-002,-003,-003,-002,0002
-002,-003,0000,-003,-001
