delta0,delta1,delta2,delta3,delta4
0013,0028,0024,0022,0021
0013,0029,0024,0022,0021
0013,0030,0025,0022,0022
0014,0047,0029,0029,0023
0014,0063,0029,0029,0023
0016,0067,0033,0029,0028
0016,0094,0033,0035,0036
0017,0105,0033,0035,0036
0017,0107,0031,0030,0025
0017,0107,0031,0030,0025
0017,0103,0031,0030,0025
0017,0097,0031,0030,0025
0018,0087,0030,0030,0027
0018,0048,0029,0028,0027
0011,0023,0018,0015,0009
0011,0017,0018,0015,0009
0011,0015,0018,0015,0009
0011,0014,0018,0015,0009
0009,0011,0018,0015,0009
0009,0011,0013,0008,0007
0005,0010,0009,0008,0005
0003,0003,0004,0003,0002
0003,0003,0003,0003,0002
-003,0003,0002,0003,0002
-003,0002,0002,0001,0000
-003,0002,0002,0001,0000
-004,0002,-001,0001,0000
-004,0002,-001,0001,0000
-004,0002,-001,0001,0000
0004,0003,0002,0001,0000
