delta0,delta1,delta2,delta3,delta4
0014,0018,0026,0019,0021
0014,0018,0026,0022,0021
0013,0019,0024,0019,0018
0013,0018,0024,0022,0018
0013,0019,0024,0020,0019
0011,0018,0024,0020,0019
0011,0020,0024,0020,0019
0011,0018,0022,0016,0016
0010,0013,0019,0016,0015
0007,0012,0016,0015,0015
0004,0007,0016,0014,0012
0004,0003,0012,0013,0008
0004,0002,0012,0011,0006
0003,0002,0008,0007,0006
0005,0006,0007,0007,0006
0005,0007,0005,0004,0006
0005,0006,0004,0003,0003
0004,0004,0004,0004,0005
0002,0004,0004,0004,0004
0002,0000,0004,0007,0004
0002,0000,-001,0007,0002
0002,0004,-001,0001,0002
0002,0004,-001,0000,0003
0002,0004,0000,0001,0003
0002,0004,0002,0001,0001
0002,0004,0002,0002,0001
0006,0004,-001,0001,0001
0003,0000,-001,0002,0002
0003,0000,-001,0004,0002
0003,0000,0005,0004,0003
