delta0,delta1,delta2,delta3,delta4
0015,0033,0028,0024,0024
0015,0037,0029,0028,0024
0015,0044,0029,0029,0024
0017,0044,0029,0029,0024
0017,0068,0029,0029,0024
0017,0078,0030,0034,0032
0019,0078,0030,0034,0032
0018,0049,0028,0026,0025
0018,0034,0026,0025,0023
0011,0027,0022,0024,0019
0011,0021,0021,0017,0018
0011,0019,0019,0015,0018
0011,0012,0014,0013,0010
0003,0011,0014,0011,0006
0003,0005,0010,0011,0006
0003,0005,0002,0011,0002
0003,0005,0002,0004,0002
0003,0005,0002,0004,0001
0001,0005,0004,0004,0002
0001,0005,0004,0004,0003
0001,0005,0004,0004,0003
0005,0003,0000,0004,0001
0000,0003,-001,0002,0001
0000,0003,-001,0000,0002
0000,0003,-002,0000,0002
0005,0003,-001,0000,0002
0005,0003,-002,0001,0001
-003,0000,-004,0001,0001
-003,0000,-004,0001,0001
0001,0002,0002,0000,0001
