delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,0001,0000,0001,0000,0001,0002
0001,-002,0001,0001,0001,0002,0000,0001,0002
0000,-002,0001,0001,0001,0002,0001,0001,0002
0000,0000,0001,0001,-001,0002,0002,0002,0003
0000,0000,0001,0001,-001,0002,0001,0000,0002
0000,0000,0001,0001,0000,0001,0002,0000,0002
0000,0000,0001,0001,0001,0001,0003,0000,0002
0001,0002,0001,0002,0001,0001,0003,0002,0002
0001,0003,0001,0003,0001,0001,0003,0002,-001
0001,0003,0001,0003,0003,0002,0003,0002,-001
0002,0003,0002,0004,0005,0003,0004,0003,0003
0003,0006,0002,0004,0008,0005,0004,0005,0003
0004,0011,0005,0004,0009,0005,0003,0005,-002
0005,0017,0005,0004,0018,0005,0002,0010,-002
0005,0022,0005,0005,0021,0005,0003,0012,0002
0005,0028,0004,0006,0026,0004,0004,0012,0003
0008,0028,0003,0007,0026,0004,0004,0012,0006
0008,0027,0003,0007,0027,0004,0004,0012,0006
0008,0025,0003,0007,0029,0004,0004,0012,0006
0008,0023,0003,0007,0029,0004,0004,0012,0006
0008,0023,0003,0007,0022,0004,0004,0012,0006
0008,0023,0003,0007,0019,0004,0004,0012,0006
0007,0021,0003,0007,0019,0004,0004,0010,0004
0006,0013,0003,0006,0016,0004,0005,0008,0004
0005,0008,0003,0005,0010,0003,0004,0006,0004
0005,0008,0003,0004,0010,0003,0005,0005,0004
0003,0005,0005,0004,0006,0003,0004,0002,0003
0004,0003,0003,0003,0003,0002,0004,0001,0003
0002,0003,0000,0003,0002,0002,0003,0002,0002
0002,0003,0000,0001,0002,0002,0003,0001,0001
0001,0001,0000,0001,0002,0002,0002,0000,0001
0002,0002,0002,0002,0002,0002,0002,0000,0002
0001,0001,0003,0002,0000,0001,0002,0000,0002
0001,0001,0003,0000,0000,0001,0002,0000,0001
0001,0001,0002,0000,0001,0001,0000,0000,0000
0001,0000,0002,0001,0001,0001,0003,0000,0000
0001,0001,0002,0002,0000,0001,0000,-001,0000
0001,0000,0002,0001,0000,-002,0000,-001,0000
0001,0000,0001,-001,0000,0001,0000,0000,0002
0002,0000,0001,-001,0000,0002,0000,0000,0002
0002,0000,0001,-001,0000,0002,0001,0000,0002
0002,0000,0001,0000,0000,0001,0001,-001,0003
0002,-001,0001,0001,0000,0001,0001,0000,0003
0002,-001,0001,0001,0001,0001,0001,0001,0003
0001,-001,0000,0001,0001,0001,0001,0001,0002
0000,-001,0000,0001,0001,0001,0001,0000,0002
0000,-001,0000,0001,0001,0001,0001,0000,-001
0000,-001,0000,0001,0000,0001,0001,-001,0000
0001,0000,0001,0001,0000,0001,0001,-001,0000
0001,0000,0001,0000,0000,0001,0002,-001,0002
0001,-001,0001,0002,-001,0001,0001,-002,0002
0001,-001,0001,0001,0000,0001,-001,-001,0002
0000,-001,0001,0001,-001,-001,-001,-001,0001
0000,0000,0001,0001,0000,0000,0000,0000,0003
0000,0000,0000,0001,0001,0000,0001,0000,0001
