delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0002,0002,0000,0001,0001,0002,0003
0003,0001,0002,-001,0000,0001,0001,0002,0003
0002,0001,0001,0000,0000,0001,0002,0001,0002
0001,-001,0000,-001,0001,0001,0002,0000,0002
0000,0000,0000,0000,0000,0000,0002,0000,0002
0001,0000,0001,0001,0001,-001,0002,0000,0002
0001,0000,0001,0001,0000,-001,0002,0001,0004
0001,0000,0001,0002,0001,0003,0002,0001,0004
0002,0000,0003,-001,0001,0003,0002,0001,0004
0002,0001,0003,0001,0003,0003,0003,0003,0003
0002,0004,0004,0001,0003,0003,0003,0000,0003
0003,0005,0003,0002,0003,0003,0003,0005,0003
0005,0007,0004,0002,0009,0007,0003,0007,0000
0005,0015,0003,0002,0015,0006,0003,0009,0005
0005,0022,0004,0002,0019,0007,0003,0016,0007
0004,0028,0004,0002,0027,0007,0004,0017,0007
0004,0040,0004,0003,0031,0009,0005,0019,0008
0004,0045,0004,0003,0034,0009,0005,0019,0008
0004,0048,0004,0003,0035,0009,0005,0019,0008
0004,0052,0004,0003,0037,0009,0005,0019,0008
0004,0056,0004,0003,0037,0009,0005,0019,0008
0004,0059,0004,0003,0037,0009,0005,0019,0008
0004,0061,0007,0003,0037,0009,0004,0022,0008
0004,0061,0007,0003,0037,0010,0002,0022,0008
0005,0047,0007,0004,0034,0008,0002,0016,0008
0005,0034,0006,0004,0025,0007,0002,0015,0008
0003,0018,0005,0005,0021,0007,0003,0011,0008
0003,0010,0005,0005,0011,0007,0003,0008,0008
0003,0009,0005,0005,0011,0007,0003,0008,0008
0003,0008,0005,0005,0008,0007,0003,0008,0008
0003,0008,0005,0005,0007,0007,0003,0008,0008
0003,0006,0005,0005,0007,0007,0003,0008,0008
0003,0006,0005,0005,0005,0007,0003,0008,0008
0003,0006,0005,0005,0005,0007,0003,0008,0008
0003,0004,0003,0003,0002,0002,0003,0005,0007
0003,0003,0003,0000,0002,0002,0002,0003,0004
0002,0002,0003,0000,0002,0002,0002,0004,0004
0001,0001,0003,0000,0002,0002,0002,0002,0004
0001,0001,0002,0000,0000,0002,0002,0002,0004
0001,0002,0002,0000,0000,0002,0001,0002,0001
0001,0002,0001,0000,0000,0000,0001,0002,0001
0001,0002,0001,0000,0000,0000,0002,0002,0001
0000,0001,0001,0000,0000,0000,0003,0002,0001
0000,0002,0001,0000,-001,0000,0003,0002,0003
0000,0001,0000,0001,-001,0001,0002,0000,0003
0001,0001,0000,-001,0001,0001,0001,0002,0003
0001,0000,0000,-001,0001,0001,0001,0002,0002
0000,0000,0001,-001,0001,0000,0001,0002,0001
0000,0000,0002,0000,0001,0000,0001,0002,0001
0001,-001,0002,0000,0001,0000,0002,0000,0001
0002,0001,0003,0000,-001,0001,0003,-001,0001
0002,0000,0003,-002,-001,0000,0002,0000,0001
0002,0000,0003,-001,-001,0001,0002,0000,0000
0001,0000,0001,-001,-001,0000,0002,0001,-001
0001,0001,0001,-001,-001,0001,0002,0001,-001
