delta1,delta2,delta3,delta4
00000,00001,00000,-0001
00000,00001,00000,00000
00003,00001,00001,00002
00001,00002,00000,-0001
-0002,00000,00001,-0001
00001,00001,00001,00000
00000,00000,00000,00001
00002,00000,00001,00001
00001,00002,00002,-0001
00003,00001,00001,00001
00001,00001,00001,00002
00003,00003,00002,00002
00004,00003,00002,00001
00006,00003,00002,00007
00021,00004,00003,00026
00029,00004,00003,00029
00034,00004,00003,00029
00037,00004,00003,00027
00039,00004,00003,00024
00033,00004,00003,00019
00030,00024,00010,00012
00030,00024,00010,00012
00030,00023,00010,00012
00030,00021,00010,00012
00030,00019,00010,00012
00013,00013,00001,00003
00008,00013,00001,00003
00004,00013,00001,00003
00005,00013,00001,00003
00002,00013,00001,00003
00001,00013,00001,00003
00000,00003,00002,00001
00002,00002,00001,-0001
-0002,00000,00002,00001
-0001,00001,00001,00003
00001,00002,00000,00000
00000,00001,00001,00000
00000,00002,00000,00000
-0001,00001,00001,-0001
-0002,00001,00000,-0001
00001,00001,00001,00000
00001,00001,00001,00000
00002,00001,00002,-0001
00000,00000,00000,00000
-0003,00001,00002,00000
-0001,00001,00000,-0001
-0001,00002,00001,00000
-0001,00001,-0001,-0001
-0003,-0002,00000,00001
00000,00000,00001,00000
00000,00002,00001,00001
00000,00001,00000,00000
-0001,00002,00001,00001
00000,00001,00000,00000
-0001,00002,00000,00000
