delta1,delta2,delta3,delta4
00000,-0001,00001,00002
-0003,00001,00002,00003
-0002,00002,00002,00002
-0001,00002,00004,00004
00000,00000,00003,00004
00001,00001,00001,00001
00000,00000,00001,00003
00002,00000,00002,00002
00000,00001,00001,00003
00000,00001,00003,00004
00002,00002,00001,00004
00002,00002,00002,00006
00005,00004,00003,00006
00010,00003,00006,00012
00014,00008,00009,00030
00014,00008,00009,00033
00014,00008,00009,00034
00014,00008,00009,00031
00014,00008,00009,00034
00014,00008,00009,00029
00029,00029,00024,00028
00026,00031,00020,00028
00023,00029,00020,00028
00021,00031,00014,00028
00019,00028,00014,00028
00019,00022,00014,00028
00013,00017,00008,00007
00013,00017,00008,00007
00013,00017,00008,00006
00013,00017,00008,00004
00013,00017,00008,00005
00013,00017,00008,00007
00001,00004,00003,00002
00001,00003,00003,00002
00001,00003,00003,00002
00001,00002,00003,00002
00001,00002,00003,00002
00001,00001,00003,00002
-0002,00002,00002,00002
-0002,00001,00003,00004
-0003,00000,00002,00001
-0002,00002,-0001,00004
00000,00001,00002,00002
00000,00000,00002,00000
-0002,00000,00000,00002
00001,-0001,00001,00001
00002,00001,00001,00000
-0004,00002,00001,00004
00002,00000,00001,00001
-0002,00001,00001,00001
00001,00002,00002,00001
-0004,-0002,00002,-0001
-0002,00000,00005,00002
-0002,00005,00002,00002
00000,00001,00002,00001
