delta1,delta2,delta3,delta4
-0003,00000,-0010,00004
00004,00004,-0012,00006
00002,00001,-0011,00004
-0002,00001,-0012,00004
-0001,00002,-0010,00006
-0001,00002,-0009,00006
00001,00003,-0009,00006
00001,00003,-0011,00006
00000,00001,-0010,00008
00003,00004,-0008,00010
00004,00004,-0004,00015
00010,00007,00000,00022
00010,00007,00000,00022
00010,00007,00000,00020
00016,00017,00000,00031
00016,00017,00000,00021
00016,00017,00000,00019
00023,00022,00000,00018
00024,00023,00000,00018
00024,00020,00000,00018
00020,00020,00000,00018
00020,00016,00000,00018
00010,00016,00000,00018
00009,00007,-0008,00009
00004,00004,-0011,00007
00002,00006,-0011,00004
-0002,00003,-0011,00004
00000,00003,-0012,00003
-0001,00002,-0010,00005
00001,00001,-0011,00002
-0001,00002,-0010,00005
-0002,00001,-0012,00003
-0002,00000,-0012,00003
-0002,00000,-0010,00004
-0002,00001,-0009,00005
-0002,-0002,-0015,00003
-0001,00000,-0012,00003
-0004,00002,-0013,00003
-0001,00003,-0011,00005
-0001,00001,-0013,00004
-0003,00002,-0012,00004
-0004,00007,-0012,00002
-0002,00001,-0011,00004
-0002,00000,-0010,00002
-0002,00001,-0011,00005
-0002,00001,-0013,00006
-0001,00002,-0010,00004
-0003,00001,-0012,00004
-0002,00001,-0010,00004
-0002,00003,-0013,00004
-0001,00001,-0012,00004
00000,00001,-0013,00002
00000,00001,-0011,00003
-0003,00002,-0010,00003
-0002,00003,-0012,00004
