delta1,delta2,delta3,delta4
-0003,00001,-0012,00003
-0002,00002,-0011,00004
-0001,-0001,-0013,00006
-0001,00001,-0011,00003
00001,00001,-0011,00002
00000,00003,-0012,00003
00001,00002,-0011,00004
00004,00008,-0010,00006
00003,00003,-0010,00004
-0002,00004,-0012,00007
00003,00001,-0011,00006
00003,00005,-0011,00009
00006,00004,-0009,00013
00010,00007,-0006,00017
00015,00009,-0001,00024
00015,00009,-0001,00028
00015,00009,-0001,00028
00015,00009,-0001,00028
00015,00009,-0001,00031
00015,00009,-0001,00026
00023,00019,00009,00027
00020,00019,00009,00027
00024,00022,00009,00022
00022,00023,00009,00022
00025,00021,00009,00022
00020,00022,00009,00022
00020,00023,00009,00022
00018,00021,00009,00022
00018,00020,00000,00012
00018,00020,00000,00012
00018,00020,00000,00014
00018,00020,00000,00009
00018,00020,00000,00009
00018,00020,00000,00007
00004,00021,-0001,00000
00003,00008,-0009,00005
00003,00007,-0009,00005
00003,00001,-0009,00005
00003,00003,-0009,00005
00003,00005,-0009,00005
00003,00002,-0009,00005
-0001,00003,-0011,00005
00000,00003,-0012,00004
-0001,00003,-0011,00005
-0001,00003,-0012,00002
00000,00002,-0011,00005
00003,00001,-0012,00002
00000,00001,-0012,00004
-0001,00002,-0013,00003
-0002,00002,-0011,00003
-0001,00001,-0012,00005
-0002,00002,-0011,00002
-0002,00002,-0011,00003
00001,00002,-0012,00004
00000,00001,-0011,00003
