delta1,delta2,delta3,delta4
-0002,00002,-0012,00003
-0002,00002,-0012,00004
-0001,00001,-0012,00004
-0001,00001,-0012,00003
-0001,00000,-0011,00006
-0001,00002,-0011,00003
-0002,00003,-0011,00003
00001,00002,-0011,00005
00000,00002,-0012,00006
-0002,00002,-0011,00004
-0001,00003,-0010,00006
00000,00001,-0009,00009
00004,00003,-0009,00012
00012,00005,-0007,00014
00013,00008,-0003,00023
00013,00008,-0003,00028
00013,00008,-0003,00030
00013,00008,-0003,00027
00013,00008,-0003,00037
00013,00008,-0003,00025
00019,00021,00012,00020
00019,00023,00012,00020
00019,00024,00012,00020
00019,00024,00012,00020
00019,00024,00012,00020
00019,00020,00012,00020
00013,00020,-0002,00013
00013,00015,-0002,00013
00013,00015,-0002,00012
00013,00015,-0002,00011
00013,00015,-0002,00007
00013,00015,-0002,00008
00006,00008,-0007,00006
00008,00003,-0011,00004
00004,00002,-0010,00006
00000,00003,-0010,00005
-0001,00002,-0011,00006
00001,00006,-0011,00004
00000,00002,-0011,00002
-0001,00001,-0013,00004
-0002,00003,-0010,00005
-0001,00002,-0011,00004
00000,00002,-0011,00004
00000,00002,-0010,00003
00001,00002,-0013,00005
-0002,00003,-0012,00003
-0004,00002,-0011,00003
-0002,00005,-0011,00005
-0002,00001,-0012,00004
00000,00003,-0012,00003
00000,00002,-0013,00003
-0002,00001,-0011,00005
00000,00000,-0009,00008
-0001,00001,-0013,00002
00001,00004,-0012,00002
