delta1,delta2,delta3,delta4
00003,00002,00001,-0001
00003,00001,00000,00001
00003,00002,00000,-0001
00001,-0001,00000,00002
00001,00001,00001,00000
00000,00001,00002,00002
00000,00001,-0002,-0001
00001,00000,-0001,00000
00002,00001,00001,00001
00002,00002,-0001,00000
00002,00001,00000,00001
00004,00003,00001,00001
00007,00003,00000,00005
00013,00006,00004,00015
00028,00014,00012,00025
00035,00014,00012,00022
00033,00014,00012,00013
00027,00014,00012,00013
00024,00014,00012,00013
00020,00014,00012,00013
00017,00016,00003,00004
00010,00011,00003,00003
00007,00008,00001,00002
00008,00008,00003,00003
00006,00010,00002,00003
00009,00010,00002,00001
00008,00009,00004,00003
00010,00014,00006,00003
00014,00016,00006,00006
00013,00014,00005,00005
00009,00012,00003,00003
00009,00007,00004,00003
00004,00008,00001,00003
00000,00003,00001,00002
00003,00003,00000,00001
00001,00001,00002,00002
00000,00000,00000,00002
-0001,00001,-0002,-0001
00002,-0001,00000,-0001
-0001,00000,00000,-0002
00000,00001,-0001,-0001
-0002,00001,00000,-0001
00000,-0004,-0001,-0004
00000,00000,00000,-0001
00000,00001,00000,-0001
-0001,00000,-0003,-0002
00000,00000,00000,-0002
-0001,00000,-0001,-0001
-0002,00000,00001,-0001
00000,00000,00000,-0002
00000,-0001,-0001,00000
-0002,-0001,-0002,00000
-0002,-0001,00000,00000
-0002,-0001,00000,00001
00003,00003,00002,00003
