delta1,delta2,delta3,delta4
00002,00000,00000,00000
00002,-0002,00002,00001
00005,00004,00000,-0001
00000,-0001,00000,00000
-0001,00001,00000,-0001
00002,00000,00000,00000
-0002,00000,00000,00001
00000,00000,00000,00000
00002,00000,00000,00001
00002,-0001,00000,00002
00001,00000,00001,00003
00005,00001,00002,00004
00006,00002,00001,00006
00011,00002,00005,00015
00017,00010,00011,00029
00017,00010,00011,00027
00017,00010,00011,00028
00017,00010,00011,00022
00017,00010,00011,00020
00024,00020,00012,00014
00023,00018,00012,00014
00020,00018,00012,00014
00014,00019,00007,00006
00008,00015,00004,00004
00007,00008,00004,00004
00007,00005,00002,00002
00002,00005,00001,00002
00001,00007,00003,-0002
00004,00006,00002,00001
00005,00002,00003,00000
00002,00003,00001,00003
00001,00006,00000,00001
00002,00001,00002,00000
00003,00002,00001,00002
00004,00005,00001,00002
00000,00001,00001,00001
00001,00001,00000,00001
00001,00000,00000,-0001
00000,00003,00000,00000
00000,00000,00001,00002
00000,00002,-0001,00001
00000,00002,-0001,-0001
00001,-0001,-0001,-0001
00002,00002,00000,00002
00001,00002,00000,00001
00002,00001,-0001,00000
00002,00003,00000,-0002
-0001,00003,-0001,00002
00001,00001,-0001,00001
00001,00000,00000,00002
00002,00001,00001,00002
00003,00002,-0001,-0001
00003,00003,00000,00002
00007,00004,00001,00003
00009,00004,00002,00005
