delta1,delta2,delta3,delta4
-0002,-0007,-0004,00002
-0001,00000,00001,00002
00000,00000,00001,00004
-0001,-0001,00000,00002
-0002,-0001,00002,00001
00000,-0001,00001,00003
00001,-0001,00001,00000
-0002,-0001,00002,00003
00000,-0001,00002,00002
-0001,00000,00000,00002
-0002,-0001,00000,00002
00001,00000,00000,00003
00001,00000,00000,00007
00006,00004,00002,00008
00028,00011,00008,00021
00030,00011,00008,00014
00020,00011,00008,00014
00012,00022,00007,00005
00012,00017,00007,00005
00005,00006,00002,00004
00001,00002,00001,00002
-0001,00002,00002,00004
-0001,00001,00001,00001
-0001,-0001,-0001,00003
-0007,00004,00000,00000
-0002,00001,00000,00002
00000,-0001,00001,00002
00000,00002,00001,00001
-0002,00001,00002,00002
00000,00001,00002,00006
00000,00000,00001,00001
00000,00000,00001,00002
00000,-0001,00001,00002
00001,00000,-0001,00001
00000,00001,00000,00002
-0001,00000,00001,00003
-0004,00000,00001,00001
-0002,00000,00002,00003
-0002,00001,00001,00002
00000,00000,00002,00004
00000,00000,00002,00004
00002,00000,00002,00001
-0001,00000,00001,00003
-0002,00000,00000,00004
00002,00003,-0001,00002
00000,00001,00001,00001
00001,00000,00002,00002
-0001,00001,00002,00002
-0001,00001,00001,00003
00001,00001,00000,00001
00002,00002,00001,00002
-0001,00001,00003,00005
-0002,00001,00000,00002
00000,00000,00002,00001
-0001,00000,00002,00002
