delta1,delta2,delta3,delta4
-0003,00002,00000,-0002
00001,-0001,-0001,00001
00001,00001,00000,00001
00001,00001,00000,00001
00002,00000,00000,-0001
00003,00000,00000,00000
00003,00002,-0001,00001
00001,00000,-0001,-0002
00001,00000,-0001,00002
00004,00001,00000,00003
00002,00000,-0001,00000
00002,00003,00000,00002
00006,00002,00001,00004
00014,00003,00002,00011
00025,00008,00005,00012
00026,00008,00005,00012
00021,00008,00005,00012
00017,00008,00005,00012
00006,00003,00000,00005
00005,00002,-0002,00001
-0001,00003,00000,00001
00001,00001,00000,00001
00001,00000,00000,00001
00001,00001,-0002,00000
-0003,-0001,00001,00000
00001,00001,00000,00000
00002,00000,00000,00001
00002,00000,-0002,00000
00002,00002,00000,00001
00001,00001,00001,00000
00002,00000,-0001,00001
-0001,00001,00001,00002
00002,00000,00001,00000
-0001,00001,00001,00001
00004,00002,-0001,00000
00001,00001,00001,00002
-0005,00007,00000,00000
-0001,00003,-0001,00000
00001,00000,00001,-0002
-0002,00000,-0002,00000
00002,00001,00001,00000
00001,00001,00000,00001
00000,00001,-0001,-0001
00001,-0001,00000,00000
-0001,-0001,-0001,00001
00001,00001,00001,00001
00004,00001,-0002,-0001
00001,00003,-0001,00000
00000,00001,00000,00001
00000,00002,-0002,-0001
00001,00001,00000,00001
00000,-0001,-0001,00001
00000,00000,-0001,00000
00000,00000,00002,00002
-0002,00002,-0001,-0002
