delta1,delta2,delta3,delta4
00001,-0001,-0007,00006
00002,-0002,-0008,00005
00004,-0001,-0008,00006
00005,-0003,-0008,00001
00003,00001,-0007,00007
00005,-0002,-0008,00007
00005,-0002,-0007,00007
00004,-0002,-0006,00008
00008,-0001,-0006,00007
00009,-0001,-0006,00008
00010,00001,-0006,00010
00013,-0001,-0007,00010
00015,00000,-0006,00013
00018,00002,-0005,00012
00020,00003,-0002,00027
00021,00003,-0002,00028
00020,00003,-0002,00034
00020,00003,-0002,00034
00024,00003,-0002,00031
00024,00003,-0002,00033
00023,00003,-0002,00033
00023,00003,-0002,00033
00022,00003,-0002,00033
00021,00018,00012,00018
00012,00015,00003,00011
00009,00015,00003,00009
00005,00015,00003,00007
00005,00015,00003,00007
00003,00015,00003,00004
00002,00015,00003,00007
00005,00001,-0005,00007
00001,-0002,-0006,00005
00001,-0001,-0008,00005
-0001,-0002,-0007,00006
-0001,-0002,-0010,00005
-0004,-0004,-0007,00004
-0001,-0004,-0008,00004
-0001,00000,-0008,00004
-0001,-0003,-0008,00006
-0002,-0003,-0008,00003
-0003,-0003,-0009,00004
-0002,-0001,-0008,00004
-0001,-0004,-0008,00003
00001,-0001,-0007,00004
-0003,-0003,-0009,00003
00001,-0001,-0009,00005
00001,-0001,-0006,00000
-0002,-0003,-0007,00004
-0003,-0003,-0009,00004
00000,-0004,-0008,00005
00001,-0002,-0006,00002
-0003,-0003,-0008,00004
-0002,-0004,-0009,00005
-0002,-0003,-0007,00004
00003,-0003,-0008,00005
