delta1,delta2,delta3,delta4
00003,00001,00000,00001
00004,00000,00000,00000
00001,00001,00002,00001
00003,00001,00001,00002
00000,00001,00000,00002
00002,00002,00000,00003
-0001,00000,-0005,00002
00004,00002,00000,00002
00003,00001,00001,00003
00002,00001,00000,00002
00005,00003,-0001,00003
00006,00002,-0001,00004
00010,00003,00003,00006
00008,00003,00004,00011
00018,00004,00007,00031
00018,00004,00007,00039
00018,00004,00007,00032
00018,00004,00007,00024
00018,00004,00007,00016
00015,00016,00007,00008
00010,00004,00004,00004
00011,00007,00003,00004
00003,00005,00001,00003
00004,00004,00000,00003
00002,00001,-0001,00001
00005,00001,00001,00002
00004,00003,00003,00005
00002,00002,00002,00001
00003,00003,00000,00000
00003,00001,00001,00000
00002,00003,00001,00002
00000,00001,00002,00002
00003,00001,-0001,00000
00002,00001,00001,00001
00001,00002,00000,00002
00002,00001,-0001,-0001
00000,00000,00000,00000
-0003,00003,00001,00001
00002,00001,00000,00002
00002,00001,00000,00000
-0002,00002,-0001,00005
00000,00000,-0001,00001
-0001,-0001,00001,00002
-0002,-0001,-0001,00000
00001,-0001,00000,00001
-0001,-0001,00000,00001
00000,00000,-0001,00000
00001,-0002,00000,00002
00000,-0003,00000,00003
00000,-0001,-0002,00001
-0001,-0001,-0001,00003
-0001,-0001,00000,00002
-0001,-0001,00000,00002
00000,-0001,00001,00001
00000,00000,00000,00001
