delta1,delta2,delta3,delta4
-0001,-0002,-0007,00005
-0002,-0001,-0008,00005
00001,-0001,-0008,00006
-0001,-0002,-0008,00004
00004,00001,-0005,00008
-0006,-0002,-0006,00009
-0006,00004,-0009,00005
-0001,-0002,-0009,00004
-0002,-0004,-0007,00003
00004,-0002,-0008,00006
00006,-0001,-0006,00005
00004,00000,-0006,00008
00012,00001,-0006,00010
00014,00003,-0004,00017
00016,00004,00002,00031
00016,00004,00002,00033
00016,00004,00002,00024
00016,00004,00002,00020
00015,00025,00005,00011
00015,00027,00005,00011
00015,00011,00005,00011
00005,00011,-0005,00006
00003,00003,-0007,00005
-0001,-0001,-0007,00005
00001,-0001,-0008,00004
-0002,-0004,-0008,00003
00000,-0003,-0007,00005
-0002,-0001,-0006,00004
00000,00000,-0008,00004
-0002,-0002,-0008,00004
00000,-0001,-0008,00003
-0001,-0002,-0008,00005
-0002,-0003,-0009,00005
00002,-0003,-0007,00005
-0001,-0004,-0010,00004
-0003,-0003,-0008,00003
00000,-0003,-0008,00004
00000,-0002,-0008,00003
-0002,-0002,-0008,00004
00002,00000,-0007,00005
-0001,-0003,-0008,00002
-0002,-0003,-0007,00005
00000,-0005,-0009,00004
-0001,-0002,-0007,00005
-0001,-0004,-0008,00004
-0001,-0002,-0008,00002
-0001,-0002,-0010,00003
00000,-0003,-0007,00003
00005,00000,-0012,-0001
-0002,-0002,-0006,00007
00000,-0004,-0008,00006
-0001,-0002,-0007,00005
00000,-0002,-0008,00004
-0002,-0004,-0006,00006
00003,-0010,-0007,00004
