delta1,delta2,delta3,delta4
00004,00002,00001,00001
00001,00001,-0001,00000
00002,00000,00001,00003
00000,00001,-0001,-0001
00001,00000,00001,00000
00003,00001,-0001,00001
00002,00002,00001,00003
00003,00001,-0001,00000
00006,-0001,00002,00003
00005,00000,-0001,00004
00005,00002,00002,00005
00005,00003,00002,00005
00009,00004,00002,00010
00014,00007,00004,00021
00014,00007,00004,00024
00014,00007,00004,00028
00014,00007,00004,00030
00014,00007,00004,00029
00014,00007,00004,00027
00027,00020,00016,00020
00025,00022,00016,00020
00024,00023,00016,00020
00020,00022,00016,00020
00020,00018,00016,00020
00014,00018,00016,00020
00013,00014,00004,00005
00013,00014,00004,00002
00013,00014,00004,00002
00013,00014,00004,00002
00013,00014,00004,00002
00013,00014,00004,00000
00002,00002,00002,00000
-0001,-0001,-0001,-0002
00001,00003,00001,00001
00001,00001,00000,00000
00001,00001,00000,-0001
00001,00000,-0001,00001
00004,00000,-0004,00000
00002,00001,00000,00000
00001,-0001,00001,00000
00000,00000,-0001,-0001
-0003,00000,00001,00001
-0003,00002,00000,00000
00001,00000,00001,00000
00000,00001,00001,00000
-0001,00000,-0001,00000
00000,00001,00000,-0001
00003,00003,00000,00000
00000,00000,-0001,00001
00001,00002,00001,00000
00000,-0001,00000,00000
-0002,00002,-0001,00000
00001,00001,00001,00001
00002,00002,00000,00001
-0001,00000,-0001,-0001
