delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0001,0000,0000,0001,0003,0000,0000
0000,0000,0001,0000,0000,0001,0002,0000,0000
0000,0001,0001,0000,0000,0002,0003,-001,0001
0000,0001,0001,0001,0000,0000,0001,-001,0000
0000,0001,0001,0001,-001,0001,0003,-001,0000
0000,0000,0000,0001,0000,0001,0001,0000,0000
-001,0000,0000,0000,0000,0001,0001,0000,0000
0000,-001,-001,0000,0001,0001,-001,0000,0000
0000,-001,-001,0000,0001,0001,-001,0000,-001
0000,-001,0001,0000,0002,0002,-001,0000,-001
0000,0000,0001,0000,0000,0002,0002,0001,0000
0000,0001,0002,0000,0000,0003,0002,0001,0003
0000,0001,0004,0001,0000,0003,0002,-001,0004
0000,0001,0009,0000,0001,0007,0001,-001,0004
0000,0002,0023,0000,0002,0016,-001,0000,0005
0000,0002,0033,0000,0002,0021,-001,0001,0007
0002,0006,0033,0001,0006,0026,0001,0003,0015
0002,0006,0032,0001,0006,0026,0001,0003,0015
0002,0006,0025,0001,0006,0024,0001,0003,0015
0002,0006,0020,0001,0006,0024,0001,0003,0015
0000,0032,0016,0001,0015,0021,0002,0008,0016
0000,0040,0009,0002,0050,0017,0003,0015,0016
0000,0040,0009,0002,0050,0017,0003,0015,0016
0000,0030,0009,0002,0060,0017,0003,0015,0016
0000,0026,0009,0002,0060,0017,0003,0015,0016
0000,0019,0009,0002,0060,0017,0003,0015,0016
0000,0015,0009,0002,0056,0017,0003,0015,0016
0000,0015,0009,0002,0052,0017,0003,0015,0016
0006,0007,0004,0015,0043,0011,0011,0033,0010
0006,0006,0001,0019,0018,0004,0035,0033,0005
0006,0006,0001,0019,0018,0004,0035,0030,0005
0006,0006,0001,0019,0011,0004,0045,0028,0005
0006,0006,0001,0019,0008,0004,0045,0023,0005
0006,0006,0001,0019,0005,0004,0040,0020,0005
0006,0006,0001,0019,0005,0004,0039,0020,0005
0006,0006,0001,0019,0004,0004,0031,0020,0005
0003,0001,0001,0006,0004,0003,0022,0008,0002
0002,-001,0001,0004,0004,0000,0010,0005,-001
0001,-001,0001,0001,0000,0000,0009,0003,-001
0001,-001,0001,0001,0000,0000,0006,0003,-001
0001,-001,0001,0001,0000,0000,0006,0003,-001
0001,-001,0001,0001,0000,0000,0003,0003,-001
0001,-001,0001,0001,0000,0000,0003,0003,-001
0001,-001,0001,0001,0000,0000,0003,0003,-001
0001,-001,0000,0001,0000,0000,0003,0001,-001
0001,0000,0000,0001,0000,0000,0003,0001,-001
0002,0000,0001,0001,0000,0000,0003,-001,-001
0002,0000,0001,0000,0000,0000,0002,0000,0000
0001,0001,0001,0000,0001,0001,0003,-001,-001
0001,0001,0001,0000,0001,0000,0002,0000,-001
0001,0001,0001,0000,0001,0000,0002,0001,-001
0002,0001,0001,0000,0001,-002,0001,0001,-001
0002,-001,0002,0001,0001,-002,0001,0001,-001
0002,0000,0002,0001,0001,-002,0000,0001,-001
0002,0000,0000,0001,0001,0000,0001,0001,0001
