delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0000,-001,0000,0000,0000,0001,0000,-002
-001,0000,-001,0000,0000,0001,0003,0000,0000
-001,0000,-001,0002,-003,0001,0003,0000,-003
-001,-002,0000,0002,0000,0000,0003,0000,-003
-001,-002,0000,0001,0002,0000,0003,0000,-003
-001,-001,0000,-001,0002,0001,0000,-001,0000
-002,-001,0001,-001,0000,0001,0000,-001,0000
-002,-001,0001,-001,0000,0001,0000,-001,0000
-001,-001,0001,0001,-001,0003,0000,-001,0001
-001,-001,0000,0001,-001,0006,0000,-001,0001
-001,-001,0000,0000,-001,0006,0000,-001,0001
0003,0001,0007,0000,0001,0014,0001,0003,0004
0003,0004,0010,0000,0003,0014,0001,0003,0010
0003,0004,0010,0002,0009,0014,0001,0003,0010
0003,0016,0007,0004,0023,0009,0004,0016,0010
0006,0016,0000,0006,0023,0004,0009,0016,0000
0008,0002,0000,0018,0010,0004,0018,0014,0000
0008,0001,0002,0018,0009,0007,0018,0008,0001
0003,0000,0002,0005,0004,0007,0015,0004,0001
0001,0000,0000,0002,0001,0003,0004,0002,0001
0001,0001,-001,0002,0000,0002,0001,0000,-002
0001,0001,-001,0002,0000,0002,0001,0000,-002
0002,0000,-001,0002,0000,0000,0001,0000,-002
0001,-001,0000,0000,0000,0002,0001,-002,0001
0001,-001,0000,0000,0000,0000,0001,-002,0001
0001,-001,0000,0000,0000,0002,0001,-002,0001
-002,-001,0000,0000,-001,-001,0001,-002,0001
-002,-001,0000,0000,-001,0002,0001,-002,0001
-002,-001,0000,0000,-001,0002,0002,-002,-002
-001,0000,0001,0000,-001,0002,0002,0000,-002
-001,0000,0001,0000,-001,0001,0001,0000,-002
-001,0000,0001,0001,-001,0001,0001,0000,-002
-003,0000,0000,0000,0000,0001,0001,0000,-002
0000,0000,0000,0000,0000,0002,0000,0000,-002
0001,0000,0000,0000,0000,0001,0000,0000,-002
0001,-001,0000,0001,-001,0001,0002,-001,-002
-002,-001,0000,0001,-001,0001,0002,-001,-002
-002,-002,0000,0001,-001,0002,0002,-001,-002
0001,-002,0000,-001,-001,0002,0002,-001,-002
0001,-002,0000,-001,-001,0002,0002,-001,-002
-001,-001,0000,-001,-001,0000,0001,-001,-001
-001,0000,0000,-001,0000,0001,0000,0000,-001
-001,0000,0000,-001,0000,0001,0000,0000,-001
0001,0000,0001,-001,0000,0001,0000,0000,-001
0001,0001,0000,0001,-002,0001,-001,-001,-001
0001,0001,0000,0001,-002,0003,-001,-001,-001
0001,0000,0000,0001,-002,0003,-001,-001,-001
0000,0000,0001,0001,0000,0003,0000,-001,0000
0001,0000,0001,0001,0000,0002,0000,-001,0000
0000,0000,0000,0001,0000,-001,0000,0000,-001
0000,-003,0000,0000,0000,-001,0000,-002,-002
-001,-003,0000,0000,0000,-001,0000,-002,-002
-001,-003,0001,0000,0000,-001,0000,-002,-002
-001,-001,0000,0000,0000,0002,0000,-002,-002
-001,-001,-001,0000,0000,0000,0000,-002,-002
