delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0003,0000,0000,0002,0001,-001,0000,0001,0001
0000,0002,0000,0002,-001,-001,0001,0000,0001
0000,0002,0002,0002,-001,-001,0001,0000,0001
0000,0002,0003,0002,-001,0001,0001,0000,0001
0002,0001,0002,0002,0001,0001,0001,0000,0003
0002,0001,0001,0002,0001,-002,0001,0000,0003
0002,0001,0001,0002,0001,-002,0001,0002,0003
0002,0002,0001,0001,0001,0001,0000,-002,0001
0002,0002,0003,0001,0001,0002,0000,-002,0003
0001,0002,0003,0001,0001,0007,-001,-002,0005
0001,0003,0004,0004,0003,0007,-001,0003,0014
0001,0006,0004,0004,0007,0005,0000,0006,0014
0002,0006,0003,0004,0013,0004,0002,0018,0004
0003,0005,0003,0006,0013,0003,0008,0018,0003
0005,0004,0003,0006,0005,0004,0023,0011,0003
0003,0002,0002,0006,0002,0003,0023,0005,0003
0001,0002,0001,0005,0001,0003,0010,0004,0001
0001,0002,0001,0004,0001,0002,0006,0001,0001
0001,0000,0001,0003,0001,0000,0003,0001,0001
0000,-002,-001,0003,-002,0002,0002,-002,-003
0000,-001,-004,0003,-002,-002,0000,-002,-002
0000,-001,-004,0003,-002,-002,0000,-002,-002
0001,0001,0000,0003,0001,-003,0001,0000,0001
0003,0001,0000,0003,0001,-003,0001,0000,0001
0003,-001,0000,0003,0000,-003,0000,0000,0002
0003,-001,0000,0002,0000,-002,0000,0001,0001
0002,-001,0000,0002,0000,-002,-001,0001,0001
0001,0001,0000,0002,0000,-002,0000,0000,0001
0001,0000,0000,0001,0000,-002,0001,0000,0001
0001,0000,-001,0002,0000,-002,0001,0000,0001
0002,0000,-001,0002,0001,-001,0001,0001,0000
0000,0001,0001,0003,0000,-002,0002,0002,0000
0000,0001,0002,0003,0000,-002,0002,0002,0000
0000,0001,0001,0003,0000,-002,0000,0002,0001
0000,0000,0002,0001,-001,-002,-001,0001,-001
-001,0000,0002,0001,-001,-002,-001,0001,-001
-001,0000,0003,0001,-001,-002,-001,0001,-001
0003,0001,0003,0001,0000,-001,0000,-001,-002
0003,0001,0001,0001,0000,-001,0001,-001,-002
0001,0001,0001,0001,0001,-001,0001,-001,-002
0001,0001,0003,0003,0000,-004,0001,0001,-001
0001,0001,0003,0003,0000,-002,0001,0001,-001
0001,0001,0002,0003,0000,-003,0000,0001,-001
0001,-001,0001,0001,0000,-003,0000,0000,0001
0000,-001,0001,0001,0000,-003,0000,0000,0001
0000,-001,0001,0001,0000,-001,0001,0000,0001
0002,0002,0000,0002,0000,-001,0001,0002,-001
0002,0002,0000,0002,0000,-001,0001,0002,-001
0001,-001,0000,0002,0000,-001,0001,0002,-001
0001,0000,0002,0002,0000,0000,0000,0001,0002
0001,0001,0002,0002,0000,0002,0000,0001,0002
0001,0002,0001,0002,0000,0001,0000,0001,0002
0001,0002,0000,0001,-001,0001,0000,-001,-002
0001,0002,0000,0002,-001,-001,0000,-001,-002
0001,0002,0000,0002,-001,-001,0000,-001,-002
