delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,-001,-001,-003,-003,0000,-001,0002
0000,-002,-001,0002,-001,-001,-001,-001,0002
0000,-002,-002,0002,-001,-001,-001,-001,0002
-001,-002,-002,0001,-001,-001,-001,0000,0006
-001,-001,0000,0001,-002,-001,0000,0000,0000
-001,-001,0000,0001,-002,-001,0001,0000,0002
0000,-001,0000,0002,-002,-002,0001,0000,0002
-001,-002,0001,0000,-001,-002,0001,0000,0006
-001,0000,0001,0000,-001,0002,-001,0000,0007
-001,0000,0001,0000,-001,0005,-003,0000,0007
0000,0000,0003,-001,0001,0012,-001,0003,0017
0000,0002,0004,0000,0002,0012,0000,0005,0019
0000,0002,0004,0000,0004,0012,0001,0005,0019
0002,0012,0004,0004,0017,0011,0003,0015,0015
0002,0012,0003,0006,0022,0005,0003,0017,0009
0004,0012,0002,0008,0023,0004,0003,0018,0006
0012,0011,0002,0017,0023,0001,0010,0018,0003
0024,0006,0001,0023,0011,0001,0012,0011,0003
0024,0006,0001,0034,0009,0001,0014,0009,0003
0022,0006,0004,0034,0009,0003,0017,0009,0005
0022,0006,0004,0030,0009,0003,0017,0009,0005
0022,0006,0004,0024,0009,0003,0017,0009,0005
0022,0006,0004,0024,0009,0003,0017,0009,0005
0009,0002,0002,0019,0006,0003,0012,0006,0005
0008,0002,0001,0011,0006,0003,0011,0004,0003
0005,0002,0001,0011,0004,0003,0009,0003,0003
0003,0002,0001,0005,0004,0003,0006,0003,0002
0003,0001,0000,0005,0002,0003,0006,0001,0001
0002,0001,-001,0004,0001,0000,0005,0001,0001
0000,0001,0000,0004,0000,0000,0003,0001,0001
0000,-001,0001,0003,0000,0000,0003,0002,0002
0000,-001,0001,0001,0000,-002,0003,0000,0003
0000,-001,0001,0001,0000,-002,0003,0000,0003
0000,-001,0001,0001,0000,-002,0003,-002,0003
-002,-001,0001,0002,0000,-001,0001,-002,0003
-002,-001,-001,0002,0000,-001,0001,-002,0003
-002,0000,-001,0002,0000,-001,0001,0001,0003
0001,-001,0001,0002,0000,0001,0001,-001,0004
0001,-001,0001,0002,-002,0001,-001,-001,0004
-001,-001,0001,0002,-002,0001,-001,-001,0002
-003,-001,-001,0000,-002,-002,-001,-001,0000
-003,-001,0000,0000,-002,-002,-001,-001,0001
-003,0001,0000,0000,-002,-002,-001,-001,0001
-001,-002,0000,0000,-002,-002,0000,0000,0002
-001,-002,0000,0000,-002,-002,0000,0000,0002
-001,-002,0000,0000,-001,-002,-001,0000,0001
0000,0000,0000,0000,0000,-001,-001,0000,0001
0000,0000,0000,0001,0000,0000,0000,0000,0001
0000,0000,0000,0001,0000,0000,0000,0001,0002
-001,0000,0001,0002,-001,0000,0000,0000,0002
-002,0000,0001,0002,-001,0000,0000,0000,0002
-002,0000,0000,0002,-001,0000,0000,0000,0001
-001,0000,0000,0001,0001,0000,0001,-001,0001
-001,0000,0000,0001,0001,0000,0001,-001,0001
-001,0000,0000,0001,0002,0000,0001,-001,0001
