delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0002,-001,0000,0001,0002,0002,0000,0004
-001,0002,-001,0000,0001,0002,0004,0000,0004
0001,0000,0001,0001,0000,0003,0004,0001,0004
0001,0000,0001,0001,0000,0003,-001,0001,0004
0001,0000,0001,0001,0000,0003,-001,0001,0004
0000,0001,0000,0002,0000,0005,-001,0003,0009
0000,0001,0000,0002,0000,0006,-002,0004,0012
0000,0001,0000,0002,0000,0009,-002,0005,0012
0003,0002,0000,0003,0003,0009,0002,0006,0019
0003,0002,0002,0003,0005,0009,0002,0006,0019
0003,0002,0002,0003,0005,0008,0002,0007,0016
0004,0006,0002,0004,0013,0005,0004,0014,0013
0004,0007,0002,0004,0013,0002,0004,0015,0007
0004,0009,0002,0004,0013,0002,0004,0019,0006
0011,0008,0005,0009,0019,0003,0007,0021,0005
0011,0008,0005,0016,0019,0003,0011,0021,0005
0013,0006,0000,0017,0012,0003,0016,0014,0005
0023,0004,0000,0035,0011,0007,0016,0012,0003
0024,0003,0001,0035,0007,0007,0015,0007,0001
0024,0003,0001,0037,0007,0007,0015,0007,0001
0024,0003,0001,0037,0007,0007,0015,0007,0001
0024,0003,0001,0036,0007,0007,0015,0007,0001
0024,0003,0001,0035,0007,0007,0015,0007,0001
0024,0003,0001,0032,0007,0007,0015,0007,0001
0013,0003,0001,0024,0006,0004,0015,0005,0004
0011,0003,0001,0014,0006,0004,0013,0005,0004
0011,0004,0003,0014,0009,0008,0013,0006,0001
0011,0004,0003,0011,0009,0008,0013,0006,0001
0011,0004,0003,0011,0009,0008,0013,0006,0001
0011,0004,0003,0010,0009,0008,0013,0006,0001
0011,0004,0003,0009,0009,0008,0013,0006,0001
0011,0004,0003,0009,0009,0008,0013,0006,0001
0007,0003,0003,0009,0007,0005,0011,0005,0003
0005,0002,0000,0006,0003,0004,0006,0001,0003
0004,0002,0000,0006,0003,0003,0006,0001,0003
0004,0001,0000,0003,0001,0001,0007,0001,0003
0004,0001,0001,0003,0001,0001,0007,0001,0003
0004,0001,0001,0003,0001,0001,0006,0001,0002
0003,0000,0001,0002,0001,0003,0004,0002,0002
0003,0000,0000,0001,0000,0003,0004,0002,0001
0003,0000,0000,0001,-001,0003,0003,0000,0001
0002,0001,0000,0001,-001,0002,0003,0000,0002
0002,0001,0000,0001,-001,0002,0002,-001,0002
0002,0001,-001,0001,0000,0001,0002,0000,0002
0003,0001,-001,0001,0000,0001,0003,0001,0002
0003,0001,-001,0001,0000,0000,0003,0002,0002
0001,0001,0001,0001,0000,0001,0003,0002,0002
0001,-001,0000,0002,-001,0001,0003,0002,0000
-001,-001,0000,0002,-001,0001,-001,0001,0000
-001,-001,0000,0002,-001,0001,-001,0001,0000
0001,-001,0001,0001,0000,0000,0001,0001,0000
0001,-001,0001,0001,0000,0000,0001,0001,0001
0001,-001,0001,0001,0000,0000,0001,0001,0002
0001,-001,0001,0002,0000,-001,0000,-001,0002
0001,-001,0001,0002,0000,-003,0000,-001,0000
