delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0002,0001,0001,0000,0000,0001,0000,-002
0000,0002,0001,0001,-001,0000,0001,0000,-001
0000,0002,0001,0000,-001,0000,0001,0000,-001
0000,0002,0000,0000,-001,-001,0001,0000,-001
-001,0002,0000,0000,-001,-001,0001,0000,-001
-001,0000,0000,0001,-001,-001,0001,-001,0000
0000,0000,0001,0002,0000,-001,0001,-001,-001
0000,0000,0001,0002,0001,-001,0002,0000,0000
0000,0000,0002,0002,0001,0001,0002,0001,0000
0001,0000,0008,-001,0001,0009,0002,0001,0002
0001,0000,0017,0000,0002,0010,0001,0000,0002
0002,0002,0018,0000,0002,0016,0001,0000,0001
0001,0008,0018,0000,0004,0019,0001,0000,0001
0002,0016,0018,0000,0006,0019,-001,0002,-001
0003,0029,0017,0000,0013,0018,0001,0002,0003
0011,0035,0015,0002,0023,0011,0001,0004,0003
0011,0036,0015,0002,0023,0011,0001,0004,0003
0011,0035,0015,0002,0023,0011,0001,0004,0003
0011,0034,0015,0002,0023,0011,0001,0004,0003
0011,0033,0015,0002,0023,0011,0001,0004,0003
0011,0032,0015,0002,0023,0011,0001,0004,0003
0019,0030,0008,0009,0023,0007,0003,0004,0001
0021,0025,0004,0012,0017,0003,0004,0005,0001
0021,0016,0004,0022,0014,0001,0005,0004,0001
0019,0009,0005,0024,0011,0000,0010,0004,0002
0019,0009,0005,0024,0011,0000,0010,0004,0002
0019,0008,0005,0024,0011,0000,0010,0004,0002
0019,0007,0005,0024,0011,0000,0010,0004,0002
0019,0006,0005,0024,0011,0000,0010,0004,0002
0019,0006,0005,0024,0011,0000,0010,0004,0002
0015,0005,0003,0014,0008,0002,0006,0002,0002
0010,0003,0002,0008,0004,0004,0006,0001,0001
0007,0003,0001,0006,0004,0002,0005,0001,0000
0007,0002,0001,0005,0004,0001,0003,0001,0000
0004,0002,0001,0004,0003,0001,0004,0001,0000
0003,0002,0002,0004,0003,0001,0003,0001,0001
0003,0001,0002,0004,0002,0003,0003,0001,-001
0001,0001,0001,0004,0000,0003,0002,0000,-001
0001,0000,0001,0002,0001,0001,0002,0000,-001
0001,0000,0001,0002,0001,0000,0002,-001,-002
0001,-001,0001,0002,0001,0000,0002,-001,-002
0001,0001,0000,0002,0001,0000,0000,-001,-003
0000,0001,0000,0002,0001,-001,0000,-001,-003
0000,0001,0000,0002,0001,-001,0002,0000,-003
0000,0001,0000,0002,0002,-001,0002,-001,-001
0001,0000,0000,-001,0000,-002,0002,-001,-001
0001,0001,0000,0001,0001,0001,0000,-001,-001
0001,0000,0000,-001,0000,0002,0000,0000,-001
0001,0000,0000,0001,0000,0003,0002,0000,0000
0001,-001,0000,0001,0000,0003,0002,0000,0000
0001,0000,0000,0001,0001,0002,0002,0000,0000
0001,-001,0001,0001,0001,0002,0002,0000,0000
0001,-001,0000,0000,0001,0000,0001,-001,0000
0001,-001,0001,0000,0002,-001,0002,-001,0000
0001,-001,0001,0000,0001,-003,0001,0000,-001
