delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-002,-001,0000,-001,-001,0001,0001
0001,0000,0000,-001,-001,0001,-001,0001,0001
0001,0000,0000,0000,-001,0001,-001,0001,0001
0001,0001,0000,0000,-001,0001,0000,0001,0004
0001,0001,0001,0000,0001,0001,0000,0000,0004
0001,0001,0002,-001,0001,0004,0000,0000,0004
0001,0001,0002,-001,0001,0004,0000,0000,0004
0000,0001,0003,0000,0001,0006,0001,0003,0008
0000,0002,0003,0000,0001,0007,0001,0003,0008
0000,0002,0003,0000,0001,0011,0001,0004,0009
0000,0005,0004,0000,0006,0011,0002,0008,0012
0000,0005,0005,0000,0007,0011,0002,0008,0012
0000,0005,0005,0001,0009,0010,0004,0008,0009
0002,0012,0005,0002,0015,0010,0002,0014,0007
0002,0014,0005,0002,0020,0007,0002,0016,0007
0002,0016,0005,0002,0021,0006,0002,0017,0005
0003,0018,0005,0005,0026,0005,0005,0019,0002
0005,0019,0005,0006,0027,0002,0006,0019,0002
0005,0019,0005,0006,0028,0002,0006,0019,0002
0005,0019,0005,0006,0030,0002,0006,0019,0002
0005,0019,0005,0006,0030,0002,0006,0019,0002
0005,0019,0005,0006,0031,0002,0006,0019,0002
0005,0019,0005,0006,0028,0002,0006,0019,0002
0005,0017,0005,0013,0024,0002,0011,0015,0001
0010,0015,0003,0017,0022,0002,0012,0014,0001
0017,0015,0002,0023,0020,0002,0018,0009,-001
0018,0010,0001,0023,0012,0002,0018,0007,-001
0020,0005,0001,0022,0011,0004,0018,0004,-001
0020,0005,0001,0022,0010,0004,0018,0004,-001
0020,0005,0001,0022,0010,0004,0018,0004,-001
0020,0005,0001,0022,0010,0004,0018,0004,-001
0020,0005,0001,0022,0009,0004,0018,0004,-001
0020,0005,0001,0022,0009,0004,0018,0004,-001
0021,0005,0001,0028,0008,0005,0022,0004,-001
0021,0007,0001,0028,0008,0005,0024,0007,0005
0021,0007,0001,0027,0008,0005,0024,0007,0005
0021,0007,0001,0027,0008,0005,0024,0007,0005
0021,0007,0001,0026,0008,0005,0024,0007,0005
0021,0007,0001,0025,0008,0005,0024,0007,0005
0021,0007,0001,0024,0008,0005,0024,0007,0005
0013,0004,0001,0020,0007,0005,0019,0005,0005
0009,0001,0002,0016,0005,0006,0016,0004,0004
0008,0004,0003,0009,0005,0005,0011,0004,0002
0008,0002,0002,0008,0003,0006,0010,0001,0002
0006,0002,-001,0005,0003,0005,0007,0001,0002
0006,0002,-001,0005,0003,0004,0004,0001,0001
0006,0002,-001,0003,0001,0002,0003,0002,0001
0006,0002,0000,-002,0000,0002,0003,0002,0001
0001,0002,0002,-002,0000,0000,0001,0002,-002
-001,0001,0002,0001,0001,-001,0000,-001,-002
-001,0001,0002,0001,0001,-001,-001,-001,-002
-001,0001,0001,0001,0001,-001,-001,-001,-002
-001,0000,0000,-001,0000,-001,-001,0001,0000
-002,0000,0000,-001,0000,0000,-001,0001,0000
-002,0000,0000,-001,0000,0000,0000,0000,0000
