delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,-001,0000,0001,0003,0002,0001,0002
0001,0003,0000,0001,0001,0000,0000,0003,0002
0001,0003,0000,0001,0001,0002,0000,0003,0002
0001,0003,0000,-001,0000,0002,0000,0003,0002
0002,0000,-001,-001,0000,0002,0004,0002,0006
0002,0000,-001,-001,0000,0004,0004,0002,0006
0002,0000,-001,0000,0000,0002,0002,0002,0006
0002,0001,0000,0000,0000,0003,0001,0002,0006
0002,0001,0002,0000,0000,0003,0001,0002,0008
0002,0001,0003,0000,0000,0007,0001,0002,0008
0002,0003,0004,0001,0004,0008,0003,0009,0009
0002,0004,0005,0001,0007,0008,0003,0016,0009
0002,0008,0004,0001,0018,0007,0003,0018,0004
0007,0012,0003,0007,0018,0004,0009,0018,0003
0012,0012,0000,0025,0017,0004,0019,0018,0001
0023,0003,-002,0027,0007,0005,0026,0005,0000
0023,0003,-002,0029,0007,0005,0026,0005,0000
0023,0003,-002,0031,0007,0005,0026,0005,0000
0023,0003,-002,0031,0007,0005,0028,0005,0000
0023,0003,-002,0031,0007,0005,0029,0005,0000
0023,0003,-002,0030,0007,0005,0029,0005,0000
0023,0003,-002,0030,0007,0005,0029,0005,0000
0020,0008,0003,0030,0007,0010,0029,0005,0006
0018,0008,0003,0026,0006,0011,0024,0005,0006
0018,0006,0004,0017,0006,0011,0019,0005,0006
0014,0006,0004,0015,0009,0009,0014,0006,0006
0014,0006,0004,0012,0009,0009,0014,0006,0006
0014,0006,0004,0012,0009,0009,0011,0006,0006
0014,0006,0004,0009,0009,0009,0011,0006,0006
0014,0006,0004,0009,0009,0009,0011,0006,0006
0014,0006,0004,0009,0009,0009,0010,0006,0006
0010,0004,0003,0007,0005,0006,0010,0005,0005
0005,0004,-002,0005,0002,0005,0008,0001,0003
0005,0004,-002,0005,0002,0001,0008,0001,0001
0005,0002,-001,0002,0002,0004,0008,-002,0001
0005,0002,0000,0002,0002,0004,0008,-002,0001
0005,0002,-001,0002,0002,0004,0006,-002,0003
0003,0003,-001,0002,0000,0002,0005,0003,-001
0003,0003,-002,0002,0000,0002,0004,0003,-001
0003,0002,-002,0002,0000,0002,0004,0003,-001
0003,0002,0000,0003,0001,0002,0004,0002,0000
0003,0002,0000,0003,0001,0004,0004,0002,0000
0002,0001,0000,0002,0001,0000,0004,0002,0002
0002,0001,-001,0001,0001,0003,0004,0000,0000
0001,0001,-001,0001,0001,0001,0004,0000,0000
0001,0001,-001,0001,0001,0001,0003,0000,0000
0001,0001,0000,-001,0001,0001,0003,-002,0002
0000,0001,0000,-001,0001,0001,0003,-002,0002
0000,0001,0000,-001,0000,0002,0003,-002,0001
0004,0000,0000,-001,0000,0001,0003,0001,0000
0004,0000,0000,-001,0000,0001,0003,0001,0000
0000,0000,-001,-001,0000,0001,0001,0001,0000
0000,0000,-001,0000,-001,0001,0001,-001,0000
0001,0000,-001,0000,-001,0001,0000,-001,-001
0002,0000,0000,0000,-001,0001,0001,-001,0002
