delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0001,0000,0001,-001,0001,0001,-001,-002
-002,0001,-001,0001,-001,0001,0002,0000,0000
-002,-001,-001,0001,-001,0001,0002,-001,-003
-001,-002,-002,0001,0000,0002,0003,0000,0000
0000,-001,-001,0001,0000,0002,0003,0000,-004
0000,0001,-001,0001,0000,-002,0003,0000,0000
0000,0001,0000,0001,0000,-002,0005,0000,0000
0001,-001,0000,0001,0001,0000,0005,0000,0000
0001,-001,0000,0001,0001,0001,0004,0001,0000
0002,-001,0000,0002,0001,0001,0002,0001,0001
0001,-001,0000,0000,0000,0001,0002,0001,0001
0000,0000,0002,0002,0000,0001,0002,0001,0001
0000,0000,0002,0002,0001,0007,0003,0000,0006
0000,0000,0004,0002,0001,0007,0003,0000,0007
0000,0000,0009,0001,0001,0022,0003,0000,0016
0000,0004,0013,0000,0005,0029,0000,0003,0020
-002,0005,0013,0000,0010,0029,0000,0010,0022
-002,0005,0013,0000,0010,0028,0000,0010,0022
-002,0005,0013,0000,0010,0023,0000,0010,0022
-002,0005,0013,0000,0010,0022,0000,0010,0022
0000,0022,0007,0001,0047,0015,0000,0026,0019
0004,0032,0005,0005,0079,0005,0005,0036,0010
0004,0032,0005,0005,0081,0005,0005,0036,0010
0004,0022,0005,0005,0079,0005,0005,0039,0010
0004,0018,0005,0005,0066,0005,0005,0036,0010
0004,0018,0005,0005,0057,0005,0005,0036,0010
0004,0018,0005,0005,0047,0005,0005,0035,0010
0011,0009,0005,0033,0032,0005,0022,0035,0005
0011,0006,0002,0039,0014,0001,0026,0022,0005
0011,0006,0002,0039,0014,0001,0026,0022,0005
0011,0006,0002,0038,0010,0001,0028,0022,0005
0011,0006,0002,0030,0008,0001,0029,0022,0005
0011,0006,0002,0022,0008,0001,0028,0022,0005
0011,0006,0002,0022,0008,0001,0027,0022,0005
0011,0006,0002,0022,0007,0001,0027,0022,0005
0007,0003,0003,0012,0006,0002,0021,0005,0005
0006,0003,0003,0008,0005,0006,0017,0005,0005
0006,0003,0003,0008,0005,0006,0017,0005,0005
0006,0003,0003,0008,0005,0006,0010,0003,0005
0006,0003,0003,0008,0005,0006,0009,0003,0005
0006,0003,0003,0008,0005,0006,0006,0003,0005
0006,0003,0003,0008,0005,0006,0006,0000,0005
0006,0003,0003,0008,0005,0006,0004,0000,0005
0001,0002,-001,0001,0002,0002,0004,0000,0002
0001,0001,-001,0001,0002,0001,0004,0002,0001
0001,0000,-001,0000,0001,0002,0002,-002,0001
0000,0000,-001,0000,0001,0001,0002,-002,0001
0000,0000,-001,0000,0001,0003,0001,-002,-001
0000,0000,0000,0000,0000,0001,0000,0001,-001
-001,0000,0000,0000,0000,0000,0001,0001,-001
-001,0000,0000,0000,0000,0000,0002,0001,0000
0000,-001,0000,0000,0000,-001,0002,-001,-001
0000,-001,0000,-001,0000,-002,0003,-001,-001
0000,-002,0000,-001,0000,-002,0005,-001,-001
0000,-002,0000,0000,0001,0001,0005,-001,-001
